FID,Perimeter,Area,Acres,Hectares,LCU_C1,LCU_N1,LCU_C2,LCU_N2,COVER_C,COVER_N,HEIGHT_C1,HEIGHT_C2,HEIGHT_N,CLASS_31,CLASS_31_N,CLASS_31_D,CLASS_15_C,CLASS_15_N,CLASS_7_C,CLASS_7_N,HNA_C1,HNA_C2,HNA_N1,HYDRO_C1,HYDRO_C2,HYDRO_N,HYD_REG_C,HYD_REG_N,LAND_WATER,NVCS2_CODE,NVCS2_DESC
402,268582.673631999990000,641987853.597000000000000,102.347313666999990,41.418488362700003,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
403,123389.227327000000000,123395596.139000000000000,19.672035401199999,7.960990280490000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
404,111636.694172000000000,77077620.964300007000000,12.287907637700000,4.972739794130000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
405,60002.594635900001000,28702718.269499999000000,4.575859330280000,1.851784571870000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
406,101893.745186000000000,45788045.494199999000000,7.299645044860000,2.954061543100000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
407,88501.565885599994000,80605918.875200003000000,12.850397739300000,5.200371462160000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
408,153863.958434000000000,68925161.188400000000000,10.988222054600000,4.446775699230000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
409,59492.061051400000000,18551419.425700001000000,2.957513810090000,1.196863375670000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
410,63813.837427999999000,49063766.161899999000000,7.821868648900000,3.165397937700000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
411,155136.699230000000000,32027162.386300001000000,5.105850548780000,2.066264408510000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
412,11319.294469200000000,5156867.808779999600000,0.822120799022000,0.332700483551000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
413,46995.204283200001000,15659869.261700001000000,2.496535631200000,1.010312125290000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
414,25226.981035100001000,5227501.053600000200000,0.833381328053000,0.337257457974000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
415,23647.920202199999000,8251474.945860000300000,1.315470829800000,0.532352157607000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
416,65607.012396100006000,37711685.493900001000000,6.012091478850000,2.433007101330000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
417,18713.295752099999000,7099941.202229999900000,1.131890432450000,0.458059806603000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
418,2895.418528360000000,114010.941046000010000,0.018175910150400,0.007355529872510,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
419,11242.755724500001000,880097.498655000000000,0.140307350439000,0.056780370223200,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
420,16475.612088099999000,8714096.220930000800000,1.389223073690000,0.562198631789000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
421,90592.485798299997000,28079707.182900000000000,4.476537340400000,1.811590388610000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
422,10097.075573700000000,6040809.069640000400000,0.963040931672000,0.389728837937000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
423,29509.414907700000000,9430732.640620000700000,1.503471048970000,0.608433147042000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
424,191646.118435999990000,68406609.392700002000000,10.905553226800000,4.413320811580000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
425,19627.152117000001000,6062834.307339999800000,0.966552250303000,0.391149818172000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
426,62457.546627800002000,16344886.673400000000000,2.605742824940000,1.054506708620000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
427,15659.482891600001000,8083216.307649999900000,1.288646615720000,0.521496783305000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
428,12342.298066500000000,5915758.989740000100000,0.943105134320000,0.381661106982000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
429,30891.472119499998000,9669180.269799999900000,1.541484968020000,0.623816834286000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
430,536766.915997999950000,239865355.083999990000000,38.239936467600003,15.475153248600000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
431,13422.683629499999000,3189267.919700000000000,0.508441090147000,0.205758809107000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
432,16059.842216200001000,10839818.030600000000000,1.728110975690000,0.699341700061000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
433,34083.965426100003000,8548898.884670000500000,1.362886900040000,0.551540760443000,SVC,Submerged Aquatic Vegetation; 66-90% density,Sv,Submersed aquatic vegetation,C,66-90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
