FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
3822,167869,SCB,D12.RS,8/17/1998 0:00:00,716620,4308985,1,1870,120.177515191000000
3823,167901,SCB,D14.RS,10/12/1999 0:00:00,716470,4307535,1,1852,91.932539825800006
3824,167952,SCB,D15.RS,10/17/2017 0:00:00,816945,4118290,0,8234,80.605760630299997
3825,167975,BWC-S,D20.RS,10/4/2004 0:00:00,733520,4310685,0,1696,6.851956310550000
3826,167976,MCB-U,D34.RS,8/14/2003 0:00:00,782750,4499800,0,24101,50.424002074199997
3827,168037,IMP-S,D22.RS,10/22/2014 0:00:00,745620,4306085,1,2013,5.327256732120000
3828,168068,MCB-U,D1.RS,10/14/1994 0:00:00,700320,4319635,0,1349,8.728479251620000
3829,168249,MCB-U,D6.RS,10/20/1994 0:00:00,783650,4501100,0,24101,69.152530692599996
3830,168289,MCB-U,D12.RS,8/28/1997 0:00:00,740000,4453100,0,26685,79.029694407899996
3831,168485,SCB,D16.RS,10/28/2002 0:00:00,714820,4308385,1,2130,43.340647031700001
3832,168521,IMP-S,D24.RS,8/7/1997 0:00:00,746520,4305185,1,1059,40.038036934700003
3833,168547,IMP-S,D23.RS,8/11/1994 0:00:00,744470,4305985,0,1949,78.867638107900007
3834,168685,MCB-U,D2.RS,8/15/2001 0:00:00,740150,4453400,0,23084,12.898816422900000
3835,168713,MCB-U,D33.RS,8/15/2007 0:00:00,732950,4448400,0,24430,36.115173034599998
3836,168755,MCB-U,D3.RS,10/16/2003 0:00:00,744220,4307435,0,2385,273.938455116999990
3837,168851,SCB,D8.RS,10/27/1994 0:00:00,810295,4129690,0,5859,179.521825132000000
3838,168852,SCB,D9.RS,9/27/2011 0:00:00,722220,4315735,1,2586,26.159910713799999
3839,168879,TRI,HD00.9M,8/23/2005 0:00:00,808024,4127458,1,5847,35.484466631899998
3840,168932,MCB-U,D5.RS,7/10/1997 0:00:00,742920,4308735,1,1185,42.147966318000002
3841,169060,BWC-S,D31.RS,10/13/2011 0:00:00,751400,4472850,0,26778,0.000000000000000
3842,169061,BWC-S,D12.RS,7/15/2010 0:00:00,738970,4309435,1,1194,47.878570740699999
3843,169087,BWC-S,D16.RS,8/22/1997 0:00:00,727470,4313685,1,1919,44.656334829000002
3844,169131,SCB,D11.RS,7/1/1999 0:00:00,810595,4129740,1,5859,0.000000000000000
3845,169297,BWC-S,F180A.RS,7/14/1995 0:00:00,721950,4437950,1,21853,11.642446437200000
3846,169343,SCB,D9.RS,8/11/2011 0:00:00,807745,4168890,1,7562,24.846742899500001
3847,169349,SCB,D9.RS,10/22/1998 0:00:00,807545,4167740,0,7562,189.102592291000010
3848,169350,BWC-S,F244A.RS,10/1/2007 0:00:00,712700,4428200,1,22496,28.332878415800000
3849,169567,SCB,D9.RS,6/19/2012 0:00:00,815995,4144440,1,5907,0.000000000000000
3850,169570,SCB,D12.RS,7/26/2013 0:00:00,818745,4116690,0,7207,0.465829131692000
3851,169596,BWC-S,D28.RS,10/16/2009 0:00:00,783800,4499150,0,26740,0.000000000000000
3852,169597,IMP-S,D21.RS,10/1/2007 0:00:00,744720,4306385,1,1634,22.795688689500000
3853,169735,MCB-U,D10.RS,10/16/2014 0:00:00,738150,4450150,0,23074,35.613044977300000
3854,169796,SCB,D12.RS,9/25/1997 0:00:00,706970,4306685,1,2891,41.579880576999997
3855,169866,MCB-U,D4.RS,6/27/2013 0:00:00,716220,4310385,1,2576,39.675767202899998
3856,169903,BWC-S,D17.RS,8/19/2005 0:00:00,736470,4312285,1,1900,10.296025595100000
3857,169904,MCB-U,D5.RS,9/19/2013 0:00:00,758800,4478950,0,24041,9.560568440450000
3858,169933,BWC-S,D16.RS,6/16/2014 0:00:00,726970,4313835,0,1919,4.453474465260000
3859,169934,BWC-S,F4A.RS,10/7/2016 0:00:00,729470,4313235,1,1909,16.119016851300000
3860,169976,BWC-S,F299A.RS,10/23/2012 0:00:00,722150,4438150,1,21853,36.824230308700002
3861,170051,BWC-S,D20.RS,8/11/2008 0:00:00,721170,4314485,1,1321,25.765430920899998
3862,170052,BWC-S,F369A.R,8/8/2006 0:00:00,722400,4438550,1,22543,59.819762820500003
3863,170109,SCB,D18.RS,9/23/2013 0:00:00,741750,4452650,1,22679,5.625759925020000
3864,170192,TRI,HD00.9M,9/10/2004 0:00:00,808024,4127458,1,5847,35.484466631899998
3865,170209,SCB,D11.RS,7/22/2011 0:00:00,716620,4307785,1,443,28.756028160800000
3866,170220,MCB-U,D6.RS,6/19/2012 0:00:00,704920,4308235,1,1868,50.131391847099998
3867,170259,BWC-S,D16.RS,8/18/2009 0:00:00,783250,4498200,0,26741,40.895256112699997
3868,170260,SCB,D12.RS,8/22/2005 0:00:00,822745,4105590,0,7608,99.104617714499994
3869,170261,SCB,D19.RS,10/15/2014 0:00:00,743800,4454300,0,22686,29.915202205400000
3870,170309,SCB,D24.RS,8/28/2015 0:00:00,715550,4430900,1,22496,7.093026568360000
3871,170377,SCB,D6.RS,10/22/2010 0:00:00,819195,4116240,0,7248,54.992111189799999
3872,170390,SCB,D18.RS,10/23/2002 0:00:00,738400,4448650,1,22658,31.703604137399999
3873,170476,SCB,D34.RS,7/6/2010 0:00:00,741350,4451250,1,22675,28.207616918999999
3874,170486,BWC-S,D16.RS,8/24/1994 0:00:00,739070,4309485,1,1690,35.112400198300001
3875,170527,MCB-U,B39A.RS,9/30/2005 0:00:00,747500,4461900,0,24165,58.186459785499999
3876,170537,SCB,D9.RS,7/1/2004 0:00:00,777150,4494300,0,23243,37.106992342399998
3877,170571,MCB-U,D3.RS,8/4/2006 0:00:00,755350,4475200,1,23158,25.758699305699999
3878,170585,BWC-S,F363A.RS,7/11/2002 0:00:00,746800,4459300,1,24436,0.000000000000000
3879,170661,MCB-U,D28.RS,6/19/2003 0:00:00,751050,4472800,1,24897,62.248991418800003
3880,170693,BWC-S,D19.RS,10/29/2002 0:00:00,733670,4311085,0,2655,31.115114932699999
3881,170694,MCB-U,D4.RS,6/15/2003 0:00:00,819445,4113490,0,5799,35.285331652300002
3882,170695,SCB,C51A.RS,8/11/2011 0:00:00,708870,4305085,1,1633,87.926938775599993
3883,170698,BWC-S,D16.RS,10/20/1997 0:00:00,736320,4310535,0,1693,0.000000000000000
3884,170699,MCB-U,D3.RS,7/20/2017 0:00:00,811445,4153691,0,5641,100.799546828000000
3885,170717,MCB-U,D2.RS,10/24/2014 0:00:00,783400,4500550,0,26741,15.308044825600000
3886,170771,BWC-S,D25.RS,10/28/2014 0:00:00,783300,4498000,0,26741,37.538937699800002
3887,170772,BWC-S,D16.RS,7/8/2011 0:00:00,736770,4312235,0,3164,0.000000000000000
3888,170829,MCB-U,D8.RS,10/3/2008 0:00:00,722800,4442150,1,22586,32.672494144900000
3889,170831,SCB,D27.RS,6/26/1997 0:00:00,742350,4452800,1,22679,4.551586261910000
3890,170854,BWC-S,D29.RS,7/13/2001 0:00:00,783100,4499250,0,26740,0.000000000000000
3891,170855,BWC-S,F348A.RS,9/24/1998 0:00:00,722500,4438850,1,22078,39.531848266099999
3892,170953,MCB-U,D17.RS,10/28/1998 0:00:00,711150,4424700,1,22471,48.274885784100000
3893,170994,BWC-S,D27.RS,9/8/2016 0:00:00,745400,4457950,0,22706,27.585771063100001
3894,171044,SCB,D16.RS,7/30/2012 0:00:00,822795,4105340,0,7608,92.132263874700001
3895,171045,MCB-U,D4.RS,6/30/1995 0:00:00,730220,4313535,0,2556,32.192032570499997
3896,171127,MCB-U,D32.RS,8/20/2009 0:00:00,716200,4431350,1,22498,27.136769252800001
3897,171152,MCB-U,D2.RS,10/26/2006 0:00:00,762400,4481700,0,23177,7.947948335310000
3898,171161,MCB-U,D9.RS,6/19/2013 0:00:00,736400,4447799,1,22658,14.739102437400000
3899,171313,MCB-U,D7.RS,8/25/1998 0:00:00,745220,4306585,1,1631,70.867286745100003
3900,171314,MCB-U,D7.RS,6/27/1997 0:00:00,743820,4308035,1,1185,80.094924024799994
3901,171352,TRI,HD00.9M,8/25/2011 0:00:00,808024,4127458,1,5847,35.484466631899998
3902,171482,BWC-S,F339A.RS,8/22/2003 0:00:00,746800,4459350,1,24436,0.000000000000000
3903,171520,MCB-W,M232.9E,9/5/2003 0:00:00,705804,4307765,0,2891,62.128714700200000
3904,171580,MCB-U,D16.RS,9/24/1999 0:00:00,713500,4430500,1,26652,46.013560306999999
3905,171606,MCB-U,D1.RS,6/25/2014 0:00:00,784100,4501400,0,24204,0.000000000000000
3906,171614,BWC-S,D16.RS,7/13/1993 0:00:00,727175,4445425,1,23897,0.000000000000000
3907,171641,MCB-W,M227.3W,7/17/1997 0:00:00,713145,4304994,0,2569,46.454715306899999
3908,171690,SCB,D15.RS,9/15/2011 0:00:00,822195,4106490,0,7608,0.000000000000000
3909,171731,BWC-S,D25.RS,10/4/2001 0:00:00,723450,4440350,0,24763,31.260021619300002
3910,171732,MCB-U,D5.RS,6/26/1998 0:00:00,737970,4310685,1,1690,49.475559554699998
3911,171742,BWC-S,F19A.RS,7/14/2017 0:00:00,734520,4310685,1,2034,0.000000000000000
3912,171800,MCB-U,D9.RS,10/3/2012 0:00:00,730000,4447000,0,23753,41.098572507999997
3913,171813,MCB-U,D3.RS,9/4/2003 0:00:00,758050,4478200,0,24041,17.646388977699999
3914,171949,MCB-W,M076.2E,9/5/2001 0:00:00,807386,4164637,0,5666,122.414799999000000
3915,171954,IMP-S,D24.RS,9/28/2012 0:00:00,746520,4305135,0,1059,12.956481169900000
3916,172067,MCB-U,D3.RS,9/27/2012 0:00:00,721720,4314885,0,1321,41.770169826000000
3917,172164,BWC-S,D20.RS,6/26/1998 0:00:00,734570,4310935,1,1698,0.000000000000000
3918,172191,SCB,D11.RS,7/3/2001 0:00:00,809645,4130440,0,5861,200.301123319000000
3919,172230,SCB,D14.RS,6/16/2015 0:00:00,749850,4467100,0,25168,59.163897677800001
3920,172234,TWZ,I80.0,6/19/2002 0:00:00,710889,4423794,1,26475,48.417738745199998
3921,172254,MCB-U,D3.RS,10/30/2001 0:00:00,703870,4309885,0,1678,28.677089875699998
3922,172287,BWC-S,D15.RS,6/26/1998 0:00:00,736720,4310135,0,1693,45.157431970499999
3923,172314,BWC-S,F354A.RS,10/4/2007 0:00:00,746750,4459200,1,24436,10.533935828200001
3924,172466,SCB,I113.0Ta,8/10/2011 0:00:00,743494,4454903,1,23085,14.125612611799999
3925,172534,BWC-S,F286A.RS,10/20/2004 0:00:00,759550,4481600,1,24441,68.608429047800001
3926,172668,BWC-S,D19.RS,10/2/1998 0:00:00,733420,4310885,1,1698,12.002220423800001
3927,172695,SCB,D14.RS,8/30/2007 0:00:00,741100,4450500,1,23079,14.774631149199999
3928,172711,BWC-S,D17.RS,8/14/1995 0:00:00,732870,4310985,1,1696,16.620400000400000
3929,172811,SCB,D14.RS,10/8/1998 0:00:00,712120,4304185,1,1628,42.155696046000003
3930,172837,MCB-W,M232.7E,6/25/2007 0:00:00,706062,4307454,0,2891,75.286035659800007
3931,172873,MCB-U,D29.RS,8/15/2003 0:00:00,741450,4455550,0,23089,47.342746837599996
3932,172914,BWC-S,F39A.RS,9/20/2017 0:00:00,743020,4306635,0,2384,45.994664952400001
3933,172931,SCB,D11.RS,10/4/2002 0:00:00,777550,4494450,0,24094,14.866755041599999
3934,172932,SCB,D11.RS,8/14/2009 0:00:00,808795,4131840,0,5864,79.998553137599998
3935,172937,SCB,D4.RS,6/30/2008 0:00:00,717000,4431550,1,22501,20.099427834699998
3936,173118,SCB,D36.RS,6/19/2000 0:00:00,741300,4451800,1,22675,15.036383577000000
3937,173178,SCB,I113.0T,9/30/2003 0:00:00,743494,4454903,1,23085,14.125612611799999
3938,173302,MCB-U,D14.RS,8/25/1995 0:00:00,718980,4433500,1,22514,54.070417730300001
3939,173327,SCB,D8.RS,8/10/2009 0:00:00,768700,4491800,0,23214,14.642128033400001
3940,173352,BWC-S,F246A.RS,8/25/2015 0:00:00,729900,4444350,1,25765,61.878301923599999
3941,173411,SCB,D14.RS,8/6/2008 0:00:00,749600,4466650,0,23429,27.625457575700000
3942,173445,BWC-S,F311A.RS,10/26/2000 0:00:00,759450,4481450,0,23170,44.293999334200002
3943,173485,SCB,D12.RS,9/22/1994 0:00:00,738400,4449150,1,26665,11.516122695300000
3944,173527,IMP-S,D24.RS,10/11/2002 0:00:00,743970,4306635,0,2554,35.615044257999998
3945,173575,MCB-U,D1.RS,7/8/2003 0:00:00,701070,4316335,0,1333,42.351068854200001
3946,173598,BWC-S,F384A.RS,6/29/2012 0:00:00,712750,4428300,1,26470,2.322504529920000
3947,173619,BWC-S,F285A.RS,10/12/2001 0:00:00,712700,4428900,1,22496,9.270903324950000
3948,173666,SCB,D12.RS,10/27/1993 0:00:00,738400,4449050,1,26665,23.408300000200001
3949,173675,MCB-U,D3.RS,6/16/2011 0:00:00,731770,4312985,0,2556,0.000000000000000
3950,173707,MCB-U,M070.2A,10/30/2006 0:00:00,809550,4155709,0,5942,35.707353797099998
3951,173733,IMP-S,D23.RS,7/1/2004 0:00:00,744070,4306535,0,2554,174.841375527999990
3952,173745,SCB,D9.RS,10/7/2014 0:00:00,807395,4167890,1,7562,14.717221085200000
3953,173755,MCB-U,D1.RS,7/7/1994 0:00:00,779700,4495100,0,24093,39.099332904400001
3954,173786,BWC-S,D18.RS,9/20/2004 0:00:00,729200,4445750,0,24501,45.761099818399998
3955,173787,SCB,C35A.RS,10/24/2000 0:00:00,766800,4490350,1,26696,39.363709179499999
3956,173889,BWC-S,D28.RS,9/6/2011 0:00:00,731200,4446100,0,25128,89.192235153599995
3957,173890,MCB-W,M227.5W,7/29/2013 0:00:00,712905,4304950,0,2569,42.303127248599999
3958,173897,SCB,D9.RS,8/13/2001 0:00:00,749750,4466950,0,22278,54.252661654800001
3959,173898,MCB-U,D7.RS,8/3/1995 0:00:00,778050,4494550,0,24094,34.967503656200002
3960,173910,BWC-S,D33.RS,8/28/2014 0:00:00,730600,4443200,0,24476,4.189496239950000
3961,173911,SCB,D5.RS,11/5/1993 0:00:00,807545,4168340,0,7562,44.583871207999998
3962,173912,SCB,D36.RS,8/6/2001 0:00:00,738450,4449250,1,23070,22.127657336999999
3963,173946,SCB,D22.RS,7/6/2011 0:00:00,738250,4448550,1,26665,33.435792164699997
3964,173958,SCB,D9.RS,8/2/2004 0:00:00,777550,4494450,1,24094,14.866755041599999
3965,174059,SCB,D24.RS,6/19/2014 0:00:00,716450,4431250,0,22185,31.372034757500000
3966,174062,BWC-S,D17.RS,6/17/2002 0:00:00,730650,4312201,0,2695,0.000000000000000
3967,174111,SCB,D16.RS,9/17/2002 0:00:00,743350,4453100,1,26634,21.518469418199999
3968,174187,BWC-S,D29.RS,6/20/1996 0:00:00,751300,4472700,0,26778,0.000000000000000
3969,174188,SCB,D9.RS,6/30/2011 0:00:00,816795,4138140,1,5395,0.000000000000000
3970,174194,MCB-U,D7.RS,10/5/2006 0:00:00,746520,4306535,1,2427,75.490709253399999
3971,174227,SCB,D16.RS,8/7/2014 0:00:00,743200,4452950,1,26634,36.013448136100003
3972,174302,SCB,D13.RS,10/17/2000 0:00:00,740800,4450000,1,24154,35.993212821199997
3973,174354,BWC-S,D20.RS,10/11/2010 0:00:00,730350,4446250,0,26776,38.406684948500001
3974,174355,SCB,D10.RS,8/12/1994 0:00:00,716070,4308535,1,1870,0.000000000000000
3975,174384,SCB,C55A.RS,7/12/2012 0:00:00,809545,4131090,1,5572,39.937553202899998
3976,174389,SCB,D11.RS,10/11/1994 0:00:00,733220,4312285,1,1897,345.316934715999990
3977,174543,MCB-U,D1.RS,9/27/2011 0:00:00,722470,4315685,1,1934,45.786063452999997
3978,174550,SCB,I113.0Tb,7/1/2008 0:00:00,743494,4454903,1,23085,14.125612611799999
3979,174605,BWC-S,D27.RS,6/21/2002 0:00:00,760550,4483150,1,22424,64.164356538800007
3980,174662,IMP-S,D23.RS,10/6/2017 0:00:00,745520,4306035,1,2013,57.454299614599996
3981,174769,MCB-U,D8.RS,7/15/2015 0:00:00,710170,4304285,1,1608,30.378674716999999
3982,174815,IMP-S,H20A.RS,8/29/2011 0:00:00,744770,4305785,1,2597,24.794283895600000
3983,174825,MCB-U,D15.RS,9/20/1996 0:00:00,748700,4463650,0,26636,5.069017519520000
3984,174976,SCB,D18.RS,9/25/2007 0:00:00,738650,4449400,1,23073,12.947110322000000
3985,174983,MCB-W,M232.9E,9/13/2005 0:00:00,705804,4307765,0,2891,62.128714700200000
3986,175041,MCB-W,M227.3W,9/5/2000 0:00:00,713145,4304994,0,2569,46.454715306899999
3987,175056,SCB,D15.RS,7/28/2011 0:00:00,821845,4106990,1,5767,104.897490550000000
3988,175070,BWC-S,F18A.RS,10/28/2009 0:00:00,701620,4312635,1,2599,19.344233307800000
3989,175108,MCB-U,D1.RS,6/15/2010 0:00:00,782750,4498150,1,24099,1.572296573010000
3990,175139,SCB,C40A.RS,10/11/2013 0:00:00,809195,4131439,1,4851,146.443718391999990
3991,175283,BWC-S,F110A.RS,8/18/1994 0:00:00,738850,4447050,1,22650,0.197341531603000
3992,175325,SCB,D17.RS,6/17/2013 0:00:00,749300,4466250,1,23115,58.573788636800003
3993,175447,SCB,D36.RS,6/15/2007 0:00:00,738950,4449550,1,23079,26.957597941000000
3994,175470,BWC-S,D17.RS,9/6/1999 0:00:00,737420,4309685,0,1690,13.822973708599999
3995,175471,MCB-U,D8.RS,7/8/2013 0:00:00,744320,4307135,0,2052,127.027088565000000
3996,175539,SCB,D15.RS,9/9/2009 0:00:00,711670,4304035,1,1604,61.348789217700002
3997,175559,SCB,D16.RS,10/6/2006 0:00:00,743600,4456050,1,23957,41.939990167799998
3998,175615,BWC-S,F211A.RS,9/28/2005 0:00:00,719700,4433100,0,21568,0.000000000000000
3999,175665,BWC-S,D18.RS,10/18/2010 0:00:00,733420,4310835,0,2691,0.000000000000000
4000,175718,BWC-S,D18.RS,9/27/1994 0:00:00,731020,4311885,0,1704,4.514389094430000
4001,175773,TWZ,I80.0,8/17/1995 0:00:00,710889,4423794,0,26475,48.417738745199998
4002,175821,SCB,D9.RS,6/27/2016 0:00:00,807445,4167640,0,7562,97.089784613600003
4003,175837,BWC-S,D36.RS,10/26/2000 0:00:00,729550,4444050,0,26726,26.107553394800000
4004,175838,SCB,D25.RS,7/12/1996 0:00:00,738450,4448750,1,22658,21.706185269100001
4005,175970,BWC-S,D23.RS,6/17/2002 0:00:00,751450,4469600,0,24439,1.996982837770000
4006,175988,MCB-W,M227.3W,9/3/2002 0:00:00,713145,4304994,0,2569,46.454715306899999
4007,176023,BWC-S,D18.RS,10/14/1993 0:00:00,720900,4437350,1,23802,42.557511499599997
4008,176041,BWC-S,D2.RS,9/11/1998 0:00:00,730800,4444700,0,25109,10.815794819800001
4009,176042,BWC-S,D36.RS,6/23/2015 0:00:00,712650,4429000,1,22496,51.993503675100001
4010,176049,SCB,D24.RS,6/23/2015 0:00:00,715450,4430900,1,22496,41.549478555100002
4011,176129,BWC-S,F132A.RS,10/17/2013 0:00:00,755350,4474650,1,23158,0.000000000000000
4012,176136,MCB-U,D1.RS,9/3/1998 0:00:00,807495,4165540,1,5666,73.706720176199994
4013,176172,MCB-U,D6.RS,8/18/1995 0:00:00,714720,4307885,1,1174,170.130581686999990
4014,176229,MCB-W,M227.5W,8/29/1995 0:00:00,712905,4304950,0,2569,42.303127248599999
4015,176289,MCB-U,D28.RS,8/15/2000 0:00:00,754700,4474900,0,23158,57.478115759300003
4016,176306,SCB,81745.1407,10/11/1996 0:00:00,822808,4105669,1,5750,23.166718447000001
4017,176370,MCB-U,D12.RS,9/21/2015 0:00:00,713750,4430600,0,26652,40.112765792399998
4018,176443,MCB-U,M070.2A,10/12/1995 0:00:00,809550,4155709,0,5942,35.707353797099998
4019,176475,SCB,D21.RS,8/27/2001 0:00:00,720970,4315435,0,1936,113.486474617000000
4020,176608,IMP-S,D21.RS,9/8/2006 0:00:00,744420,4306585,1,1551,65.157362397200004
4021,176651,MCB-U,D8.RS,10/21/2014 0:00:00,823295,4104191,0,7603,27.817586241899999
4022,176665,BWC-S,D12.RS,10/27/2008 0:00:00,738670,4309435,1,1194,30.565612031899999
4023,176768,MCB-U,D5.RS,8/27/2007 0:00:00,701920,4312735,0,1729,57.249386272400002
4024,176777,SCB,I113.0T,9/6/1996 0:00:00,743494,4454903,1,23085,14.125612611799999
4025,176823,SCB,D15.RS,7/6/2001 0:00:00,749250,4465900,1,23115,32.338622036399997
4026,176849,MCB-U,B18A.RS,7/14/2011 0:00:00,766600,4490450,0,24071,54.480680860200003
4027,176899,BWC-S,D31.RS,8/7/2015 0:00:00,730800,4446100,0,25128,3.887003891280000
4028,176900,BWC-S,D16.RS,9/30/2013 0:00:00,727320,4313635,0,1919,13.087478281399999
4029,176920,BWC-S,D27.RS,7/7/2000 0:00:00,745750,4458000,1,24435,49.169328040600000
4030,176941,BWC-S,D3.RS,6/18/1999 0:00:00,783900,4500700,1,26765,0.000000000000000
4031,176954,IMP-S,D22.RS,6/30/2017 0:00:00,745670,4305685,0,2554,44.598419935899997
4032,176955,SCB,D17.RS,7/16/2002 0:00:00,742400,4452750,1,23080,17.670700075500001
4033,176998,MCB-U,D11.RS,7/31/1996 0:00:00,724700,4444850,1,23880,3.596883654980000
4034,177030,SCB,I113.0Ta,9/20/2012 0:00:00,743494,4454903,1,23085,14.125612611799999
4035,177077,MCB-U,D12.RS,7/11/2013 0:00:00,712850,4429899,1,22496,37.448758822300000
4036,177083,SCB,D7.RS,9/5/2001 0:00:00,822345,4106290,0,7608,0.000000000000000
4037,177121,BWC-S,F5A.RS,9/11/2014 0:00:00,727070,4313735,1,1919,21.290159965800001
4038,177151,BWC-S,D20.RS,8/5/2004 0:00:00,750750,4468750,0,25175,38.110331733999999
4039,177152,MCB-U,D4.RS,10/30/2012 0:00:00,813095,4138390,0,8142,30.724099999300002
4040,177181,SCB,D21.RS,8/15/2017 0:00:00,722450,4440400,0,23833,30.479024634999998
4041,177201,BWC-S,F370A.RS,9/11/2008 0:00:00,745550,4458150,1,22706,100.769021429000010
4042,177292,SCB,D11.RS,10/3/2008 0:00:00,714800,4430850,1,22925,34.080911404799998
4043,177352,MCB-U,D10.RS,10/26/1998 0:00:00,751800,4473700,1,22014,57.836725894700002
4044,177359,BWC-S,F20A.RS,9/7/1999 0:00:00,735770,4312435,1,1900,17.385554220600000
4045,177400,BWC-S,F398A.RS,7/30/1996 0:00:00,719150,4433050,1,25008,0.000000000000000
4046,177509,MCB-U,D25.RS,8/7/2001 0:00:00,772650,4493750,0,24080,55.240756478199998
4047,177533,BWC-S,D18.RS,10/13/2017 0:00:00,726920,4313835,1,1919,0.655249852473000
4048,177600,SCB,D16.RS,9/26/2017 0:00:00,749250,4466050,0,23969,47.252163532499999
4049,177634,MCB-U,D4.RS,10/7/2014 0:00:00,704570,4308785,0,1868,54.741589108699998
4050,177673,MCB-U,D1.RS,9/5/2012 0:00:00,720520,4316285,1,2661,11.768927771600000
4051,177756,SCB,D10.RS,10/27/1993 0:00:00,810845,4129240,1,5859,83.891741124999996
4052,177828,MCB-U,D12.RS,10/3/2012 0:00:00,719350,4437600,0,22201,38.359141343499999
4053,177863,IMP-S,D24.RS,8/4/2010 0:00:00,745220,4305785,1,2936,52.829918167800002
4054,177977,BWC-S,D18.RS,7/11/2012 0:00:00,737420,4309635,1,1690,35.470529754700003
4055,178060,BWC-S,D26.RS,7/12/2001 0:00:00,720950,4438000,0,21851,49.136927681400003
4056,178061,SCB,D13.RS,10/2/1997 0:00:00,700320,4314085,1,1724,36.861939608599997
4057,178139,BWC-S,D1.RS,8/14/1998 0:00:00,759650,4480700,0,26727,248.479934353999990
4058,178145,MCB-U,D5.RS,8/17/2010 0:00:00,739700,4453000,1,24159,15.345866459700000
4059,178151,IMP-S,D24.RS,8/24/2015 0:00:00,745120,4305785,0,1024,58.042937864199999
4060,178239,MCB-W,M219.5E,10/28/2016 0:00:00,720516,4315210,0,2585,4.589092816580000
4061,178272,SCB,D13.RS,10/17/2007 0:00:00,733770,4312185,1,1897,95.649637950100001
4062,178313,MCB-U,D8.RS,8/8/2005 0:00:00,738300,4449100,0,26665,17.090021778299999
4063,178466,SCB,D11.RS,6/28/2007 0:00:00,749600,4466700,0,23429,66.872040455399997
4064,178540,SCB,I113.0Ta,9/25/2008 0:00:00,743494,4454903,1,23085,14.125612611799999
4065,178542,SCB,D10.RS,7/6/2010 0:00:00,742350,4452800,1,22679,4.551586261910000
4066,178563,MCB-U,D4.RS,7/14/2008 0:00:00,714070,4306385,1,1855,26.717765422599999
4067,178592,SCB,D19.RS,9/23/2013 0:00:00,741350,4451149,0,22675,13.667569329100001
4068,178681,BWC-S,D16.RS,9/14/2016 0:00:00,736570,4310235,0,1693,20.416593355800000
4069,178706,BWC-S,F407A.RS,9/13/1999 0:00:00,712750,4427800,1,22471,38.055365134399999
4070,179031,BWC-S,F133A.RS,9/22/2008 0:00:00,730900,4445150,0,26762,0.000000000000000
4071,179053,SCB,I113.0T,7/10/2007 0:00:00,743494,4454903,1,23085,14.125612611799999
4072,179242,SCB,D10.RS,6/18/2004 0:00:00,749700,4466900,1,22278,53.450250223499999
4073,179324,BWC-S,D18.RS,8/25/2004 0:00:00,733320,4310735,0,1696,1.554401451080000
4074,179325,SCB,D9.RS,10/15/1999 0:00:00,819995,4114990,0,5804,57.205282347599997
4075,179326,BWC-S,F38A.RS,9/2/1999 0:00:00,781950,4493800,0,24087,64.071060670600005
4076,179377,IMP-S,D22.RS,8/22/1996 0:00:00,745920,4305585,0,2554,113.323104431999990
