FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
1863,80229,BWC-S,F319A.RS,6/21/2012 0:00:00,722050,4438200,1,9814,12.134714046499999
1864,80400,BWC-S,F379A.RS,9/4/2012 0:00:00,712550,4428850,1,10457,18.746323924100000
1865,80430,MCB-W,M235.0W,9/10/2008 0:00:00,703215,4309782,0,160,38.187890142100002
1866,80502,BWC-S,D17.RS,10/28/2011 0:00:00,737020,4310085,0,451,11.451713598600000
1867,80503,BWC-S,D19.RS,8/19/2010 0:00:00,739550,4448400,0,10216,49.063438869099997
1868,80504,BWC-S,D33.RS,10/13/1995 0:00:00,723150,4440000,0,11897,25.624851482099999
1869,80720,SCB,D8.RS,7/2/2004 0:00:00,822545,4105890,1,2138,216.281500154000010
1870,80737,BWC-S,F21A.RS,9/24/2004 0:00:00,736320,4312435,0,457,25.421105858400001
1871,80778,MCB-U,D8.RS,8/2/2013 0:00:00,750400,4470500,0,10703,42.866283510899997
1872,80884,MCB-U,D5.RS,10/28/2005 0:00:00,740620,4310635,1,331,991.345304056000030
1873,80924,IMP-S,D23.RS,10/5/2006 0:00:00,743870,4306085,0,603,485.247915653000010
1874,81037,MCB-U,80840.15835,7/18/1996 0:00:00,808395,4158340,1,1270,51.175227289100000
1875,81089,SCB,D13.RS,8/14/2017 0:00:00,749900,4467250,0,10081,16.862976016499999
1876,81206,BWC-S,F8A.RS,10/29/2002 0:00:00,739320,4309335,0,314,48.503819305699999
1877,81236,SCB,D18.RS,9/27/2012 0:00:00,741350,4451200,1,10636,21.727606469400001
1878,81268,SCB,D12.RS,10/18/2012 0:00:00,704070,4308935,1,320,55.474887162300000
1879,81318,IMP-S,D21.RS,8/6/2009 0:00:00,746220,4305285,0,5891,611.299746819000010
1880,81380,MCB-U,D16.RS,6/29/1998 0:00:00,710850,4424000,0,12553,53.156800925500001
1881,81394,SCB,D20.RS,6/27/1997 0:00:00,716750,4431400,1,10146,26.600901886100001
1882,81419,TRI,BM00.7S,8/28/1997 0:00:00,808309,4164557,1,2345,0.000000000000000
1883,81475,MCB-U,D2.RS,9/9/1994 0:00:00,725470,4315785,0,575,974.808698929999990
1884,81501,BWC-S,F227A.RS,8/8/1997 0:00:00,739400,4448450,1,10625,0.000000000000000
1885,81559,BWC-S,D17.RS,8/29/2007 0:00:00,726870,4313835,1,569,19.691407327099999
1886,81597,BWC-S,F174A.RS,8/7/2008 0:00:00,722500,4439000,1,10039,18.384499999700001
1887,81627,SCB,D14.RS,7/6/2015 0:00:00,714320,4304435,0,278,55.140624117500003
1888,81636,BWC-S,F307A.RS,8/5/2013 0:00:00,722650,4438999,1,11890,147.606259749000000
1889,81708,MCB-U,A22A.RS,8/16/2011 0:00:00,715900,4431350,0,10152,77.597356341500003
1890,81772,BWC-S,F61A.RS,7/18/2016 0:00:00,759500,4482550,0,10384,152.290504476000000
1891,81788,BWC-S,D15.RS,9/14/2016 0:00:00,733920,4310635,0,348,0.994856879887000
1892,81789,BWC-S,F353A.R,10/27/2006 0:00:00,746050,4459100,1,12192,16.262521926500000
1893,81802,BWC-S,F63A.RS,8/12/2013 0:00:00,759850,4482000,0,10383,100.059630529000000
1894,81851,BWC-S,F63A.RS,7/21/1994 0:00:00,737000,4445600,1,11002,19.555443770600000
1895,81897,BWC-S,D4.RS,6/17/1998 0:00:00,757500,4476600,0,12224,6.827458875700000
1896,81898,SCB,D5.RS,8/31/1998 0:00:00,820395,4114690,0,1119,81.888720149799994
1897,81899,SCB,D12.RS,10/17/2007 0:00:00,733820,4312235,1,547,139.910075863999990
1898,81924,BWC-S,F8A.RS,8/25/2004 0:00:00,740070,4309085,1,519,12.763842843700001
1899,81968,BWC-S,F257A.RS,8/9/2005 0:00:00,714500,4430250,1,10457,123.729625510000010
1900,82010,SCB,C169A.RS,8/28/1998 0:00:00,820495,4113640,1,2189,4.226534625970000
1901,82082,MCB-U,D1.RS,10/24/2007 0:00:00,702370,4312985,0,552,36.345237009100003
1902,82092,BWC-S,D16.RS,6/26/1998 0:00:00,737670,4309485,1,340,16.745704672799999
1903,82129,SCB,D10.RS,8/14/2009 0:00:00,816795,4138990,1,1989,47.129838825299998
1904,82154,BWC-S,D14.RS,8/4/2000 0:00:00,775650,4493850,0,10806,28.146596923299999
1905,82192,SCB,I113.0T,7/13/1993 0:00:00,743494,4454903,1,11046,14.125612611799999
1906,82204,SCB,D13.RS,10/13/2004 0:00:00,738450,4448750,0,10619,21.706185269100001
1907,82248,TRI,HD00.9M,7/17/2008 0:00:00,808024,4127458,1,2235,35.484466631899998
1908,82259,MCB-U,D3.RS,10/4/2005 0:00:00,731620,4311535,1,353,40.365800000699998
1909,82300,SCB,D19.RS,10/17/2008 0:00:00,739500,4449550,1,11040,9.094194714650000
1910,82351,BWC-S,F289A.RS,10/12/2001 0:00:00,712750,4428200,1,10457,78.251504012500007
1911,82387,SCB,I113.0Tb,9/7/2017 0:00:00,743494,4454903,1,11046,14.125612611799999
1912,82411,IMP-S,D23.RS,6/20/2000 0:00:00,744270,4306035,0,603,138.013003174000000
1913,82413,MCB-U,D14.RS,8/17/2000 0:00:00,720020,4314935,0,586,53.399678262999998
1914,82421,SCB,D12.RS,8/3/2016 0:00:00,707720,4305985,0,979,152.845899769000000
1915,82447,TRI,BM00.7S,8/18/2014 0:00:00,808309,4164557,1,2345,0.000000000000000
1916,82465,BWC-S,D18.RS,9/12/2012 0:00:00,733020,4310835,0,346,0.000000000000000
1917,82466,SCB,D14.RS,7/1/2010 0:00:00,722550,4440650,1,12730,22.450844927399999
1918,82474,MCB-U,D2.RS,6/16/2011 0:00:00,812295,4151740,1,4208,663.248214091000020
1919,82481,BWC-S,F410A.RS,8/16/2001 0:00:00,745250,4457500,0,12190,8.476546451420001
1920,82672,MCB-U,D6.RS,6/17/2008 0:00:00,746470,4306685,1,136,153.828290771000010
1921,82682,IMP-S,H12A.RS,6/27/1997 0:00:00,744720,4306285,0,284,38.396436499399996
1922,82724,MCB-U,D3.RS,9/1/2004 0:00:00,822195,4108290,1,1713,15.479386383100000
1923,82831,MCB-U,D7.RS,6/16/1995 0:00:00,709420,4304785,1,283,40.583779339000003
1924,82837,SCB,D20.RS,8/30/2017 0:00:00,738400,4449000,1,12715,18.640334740600000
1925,82883,SCB,D35.RS,8/11/2008 0:00:00,738550,4449350,0,11034,25.421193567700001
1926,82993,SCB,D7.RS,9/27/2001 0:00:00,818145,4117540,0,1936,30.441185349300000
1927,83041,SCB,D6.RS,7/23/2001 0:00:00,736770,4312435,0,550,53.550237465400002
1928,83077,MCB-U,D3.RS,9/14/2012 0:00:00,810045,4156390,0,2033,87.887960208999999
1929,83078,SCB,D13.RS,7/7/2011 0:00:00,777450,4494400,1,11202,22.390559252999999
1930,83098,SCB,D16.RS,7/21/2016 0:00:00,822045,4106741,0,3556,151.443431229999990
1931,83119,MCB-U,D7.RS,10/4/2001 0:00:00,719250,4434500,1,12558,21.605209805900000
1932,83138,MCB-U,D13.RS,9/9/1998 0:00:00,758650,4478850,0,10725,45.892550974400002
1933,83159,SCB,D13.RS,6/24/2009 0:00:00,729120,4312835,0,553,196.468847806000010
1934,83304,MCB-U,D4.RS,8/11/1997 0:00:00,782750,4498800,0,11222,15.821532352800000
1935,83305,BWC-S,F132A.RS,10/13/2011 0:00:00,756700,4476200,0,10085,24.110706418400000
1936,83423,BWC-S,D20.RS,6/19/2013 0:00:00,739770,4309235,1,340,54.243834403999998
1937,83450,SCB,D8.RS,10/4/2006 0:00:00,809845,4130190,0,3571,185.306988512999990
1938,83452,MCB-U,D16.RS,10/28/1998 0:00:00,712700,4430100,1,10453,42.916894885500000
1939,83465,MCB-U,D5.RS,7/18/2017 0:00:00,813645,4150440,0,4207,43.189309503300002
1940,83479,SCB,D9.RS,9/1/1994 0:00:00,735820,4312835,1,557,145.027780810000000
1941,83524,SCB,D7.RS,7/1/2008 0:00:00,714900,4430750,1,10457,14.681503072000000
1942,83540,MCB-U,D3.RS,7/13/1993 0:00:00,712525,4426625,1,10432,47.933229248300002
1943,83546,MCB-W,M061.5W,10/25/1994 0:00:00,816656,4144104,0,2296,88.127628179300004
1944,83630,SCB,D8.RS,10/22/2010 0:00:00,819845,4115190,1,2192,18.294439648600001
1945,83660,MCB-U,D5.RS,8/11/2014 0:00:00,752750,4474050,0,12215,34.171357811199996
1946,83696,BWC-S,F13A.RS,10/7/2016 0:00:00,730970,4311885,1,354,0.000000000000000
1947,83772,MCB-U,D6.RS,8/18/2011 0:00:00,816245,4147240,1,2301,18.941155159000001
1948,83820,BWC-S,F271A.RS,8/4/2004 0:00:00,759500,4481700,0,10383,15.438654056800001
1949,83876,IMP-S,D22.RS,8/22/2005 0:00:00,744520,4306535,1,284,37.750171516400002
1950,83936,BWC-S,D1.RS,7/25/1996 0:00:00,759600,4481600,1,10383,81.737867621299998
1951,83985,BWC-S,F7A.RS,10/20/1997 0:00:00,737670,4309435,1,526,46.036386546400003
1952,83994,MCB-U,D9.RS,8/22/1996 0:00:00,763950,4486950,1,12745,30.235337778300000
1953,84015,MCB-U,D4.RS,10/6/2014 0:00:00,815245,4139140,1,2288,0.000000000000000
1954,84034,BWC-S,F315A.RS,8/10/2000 0:00:00,760050,4482100,1,10269,221.302014993999990
1955,84050,MCB-U,D18.RS,6/24/1999 0:00:00,746050,4460650,1,10667,181.041275818999990
1956,84078,SCB,D9.RS,8/24/2016 0:00:00,702720,4312535,1,779,9.145875360790001
1957,84149,BWC-S,D1.RS,8/10/1995 0:00:00,783700,4498600,0,12273,52.653306381400000
1958,84153,BWC-S,D28.RS,6/26/2009 0:00:00,761150,4484300,1,11140,50.496059167500000
1959,84202,SCB,D26.RS,8/4/1998 0:00:00,741150,4450500,1,10629,16.624911160400000
1960,84266,SCB,I113.0Ta,7/22/2016 0:00:00,743494,4454903,1,11046,14.125612611799999
1961,84314,SCB,I113.0T,8/15/2005 0:00:00,743494,4454903,1,11046,14.125612611799999
1962,84321,MCB-U,D6.RS,8/8/2008 0:00:00,744520,4307135,0,682,285.291819936000020
1963,84437,BWC-S,D1.RS,10/19/1998 0:00:00,783600,4498300,0,11860,67.941970240700002
1964,84480,MCB-U,M070.2,11/5/1993 0:00:00,809550,4155709,1,2330,35.707353797099998
1965,84625,BWC-S,F156A.RS,10/14/2011 0:00:00,749600,4466200,0,11076,18.686444314999999
1966,84709,SCB,D12.RS,10/28/2009 0:00:00,822845,4105340,1,2138,71.199161728400000
1967,84823,MCB-U,D19.RS,8/17/2001 0:00:00,745870,4306885,0,945,378.778920258000030
1968,84860,MCB-W,M235.0W,10/18/2005 0:00:00,703215,4309782,1,160,38.187890142100002
1969,84917,SCB,81035.12945,7/12/1996 0:00:00,810345,4129440,1,3663,114.276325904000000
1970,84938,BWC-S,F198A.RS,10/24/1995 0:00:00,719400,4433350,0,10843,27.894111332600001
1971,85002,IMP-S,D21.RS,8/25/1998 0:00:00,744170,4306735,0,201,66.699559589700002
1972,85056,IMP-S,D22.RS,9/2/2014 0:00:00,745570,4306035,1,643,43.407796288199997
1973,85101,SCB,D20.RS,10/15/2014 0:00:00,742250,4452750,0,10640,30.035706707900001
1974,85142,SCB,D5.RS,9/2/2004 0:00:00,809095,4131590,0,2252,43.988799778000001
1975,85143,SCB,D5.RS,10/26/2000 0:00:00,701920,4309935,0,374,19.096299825300001
1976,85221,MCB-U,D8.RS,9/12/2014 0:00:00,818445,4114340,0,2191,29.156157132400001
1977,85223,SCB,D9.RS,10/29/2007 0:00:00,820695,4113840,1,2190,92.095255557900003
1978,85279,SCB,C88A.RS,9/13/2006 0:00:00,822195,4106540,1,3556,168.315938238999990
1979,85349,SCB,D7.RS,9/12/2004 0:00:00,822595,4105890,0,2138,166.303112051999990
1980,85350,SCB,C129A.RS,7/23/2012 0:00:00,822095,4106640,1,3556,182.108079514000000
1981,85403,MCB-U,D4.RS,7/21/2015 0:00:00,737470,4310835,1,340,59.504444918499999
1982,85413,BWC-S,D19.RS,8/2/2012 0:00:00,741870,4307135,1,503,42.195035440600002
1983,85471,BWC-S,D34.RS,10/18/2012 0:00:00,719900,4433750,0,10843,21.006205861700000
1984,85472,SCB,D14.RS,7/22/2011 0:00:00,707920,4305885,0,979,130.585940120999990
1985,85567,MCB-U,D6.RS,10/4/2001 0:00:00,719350,4434800,0,10899,21.495577120699998
1986,85577,SCB,D13.RS,8/8/2002 0:00:00,768900,4491950,1,9900,9.253820309669999
1987,85637,SCB,D10.RS,6/16/2008 0:00:00,742500,4452800,1,10640,26.622328283300000
1988,85656,MCB-U,D2.RS,6/17/2004 0:00:00,744670,4306735,1,741,17.412305795100000
1989,85709,MCB-W,M070.1E,10/21/1994 0:00:00,810257,4155802,1,2032,51.611635671300000
1990,85764,MCB-U,D2.RS,10/22/1999 0:00:00,810295,4155690,1,2332,54.129078888899997
1991,85808,MCB-U,D3.RS,6/19/1997 0:00:00,727770,4313735,1,569,28.451609458600000
1992,85869,SCB,D14.RS,10/16/1996 0:00:00,700620,4311535,1,352,25.157708847100000
1993,85885,BWC-S,D31.RS,10/5/1998 0:00:00,739250,4447750,0,10216,27.982934063700000
1994,85886,BWC-S,F34A.RS,10/28/2011 0:00:00,739520,4309235,1,443,24.284590758600000
1995,86029,MCB-U,D7.RS,9/24/2010 0:00:00,745670,4306535,1,281,166.038960737000000
1996,86040,BWC-S,F36A.RS,7/10/2009 0:00:00,742970,4306585,1,497,84.742709112800000
1997,86058,MCB-U,D2.RS,10/12/2009 0:00:00,745250,4458700,0,10659,10.897490591700000
1998,86081,SCB,D11.RS,10/29/2006 0:00:00,822645,4105490,0,1331,130.910671882000000
1999,86082,BWC-S,D21.RS,10/22/2001 0:00:00,775600,4494250,1,10806,57.382711037599996
2000,86102,MCB-U,D13.RS,10/14/1998 0:00:00,744700,4457200,0,10656,31.179321950599999
2001,86156,MCB-U,D8.RS,10/1/2012 0:00:00,731000,4447450,0,12714,69.913615730499998
2002,86170,SCB,D12.RS,9/13/2006 0:00:00,811045,4128740,0,2245,125.942426018000010
2003,86191,BWC-S,F295A.RS,8/11/2005 0:00:00,759650,4482200,0,10383,71.398417031700006
2004,86408,BWC-S,F38A.RS,8/29/2003 0:00:00,742270,4306735,1,497,345.829504359999990
2005,86470,MCB-U,D14.RS,9/23/1997 0:00:00,784650,4502350,0,10424,38.341098106499999
2006,86502,MCB-U,D14.RS,8/22/1997 0:00:00,719200,4436750,1,10486,51.217682251100001
2007,86583,SCB,D17.RS,6/24/2009 0:00:00,722450,4440450,0,12730,8.314711280990000
2008,86595,SCB,D14.RS,10/13/2009 0:00:00,741050,4450400,1,11040,11.077580045099999
2009,86628,BWC-S,D12.RS,10/25/2005 0:00:00,740520,4309285,1,340,46.196528963600002
2010,86772,SCB,D14.RS,10/13/2004 0:00:00,738100,4448500,0,10619,31.649172401500000
2011,86794,BWC-S,D20.RS,8/22/2005 0:00:00,742670,4306435,1,434,46.853946770999997
2012,86908,SCB,D15.RS,7/14/2008 0:00:00,716520,4308185,1,302,164.191262552000010
2013,87007,MCB-U,D4.RS,6/21/2017 0:00:00,715570,4309185,1,533,65.055853223000000
2014,87134,BWC-S,D15.RS,8/6/1993 0:00:00,728300,4445400,0,11944,31.346899523600001
2015,87142,MCB-U,D2.RS,9/20/2016 0:00:00,723120,4315285,0,472,11.077752756900001
2016,87227,IMP-S,D23.RS,7/15/1999 0:00:00,744020,4306535,1,284,266.673093805000010
2017,87267,MCB-U,D8.RS,7/17/1996 0:00:00,706270,4305735,0,122,88.959220259299997
2018,87376,SCB,D10.RS,9/28/2009 0:00:00,700620,4311435,1,352,25.133880907799998
2019,87425,MCB-U,D2.RS,8/19/2003 0:00:00,806895,4162540,0,4254,39.916223781500001
2020,87462,MCB-U,D6.RS,10/15/1997 0:00:00,746220,4306735,1,136,289.223829947000010
2021,87487,MCB-U,D34.RS,9/22/2010 0:00:00,734700,4448200,0,11028,49.451179121300001
2022,87523,MCB-U,D10.RS,9/8/2016 0:00:00,723600,4444150,1,10566,2.638555331730000
2023,87601,BWC-S,D32.RS,10/18/1995 0:00:00,746400,4458800,1,12192,441.163630386000020
2024,87694,MCB-U,D3.RS,6/25/2007 0:00:00,712420,4304835,1,114,31.085396521200000
2025,87713,BWC-S,D12.RS,7/13/2007 0:00:00,740370,4309235,1,340,29.335466805900001
2026,87737,SCB,D8.RS,7/30/2007 0:00:00,807495,4167990,0,1469,325.681094058999970
2027,87738,MCB-U,D6.RS,6/20/1996 0:00:00,717620,4312085,1,548,9.231991930650001
2028,87752,MCB-U,D7.RS,10/25/2004 0:00:00,701570,4316135,0,990,31.740479234599999
2029,87861,MCB-U,D6.RS,8/26/2015 0:00:00,762850,4483550,0,11137,19.144678821599999
2030,87873,BWC-S,F325A.RS,8/23/2007 0:00:00,783700,4499400,0,12780,31.483133797200001
2031,87904,MCB-U,D4.RS,6/18/2004 0:00:00,746150,4460550,1,12193,40.665410889299999
2032,87924,MCB-U,D1.RS,7/12/2013 0:00:00,764200,4488450,1,10764,44.348630866400001
2033,87958,BWC-S,D34.RS,10/22/1999 0:00:00,721500,4438300,0,11764,155.194570534000010
2034,87959,MCB-U,D7.RS,8/5/1994 0:00:00,703520,4310235,1,536,69.293949140300001
2035,88005,IMP-S,D23.RS,6/15/2011 0:00:00,746720,4305485,1,5891,316.812498995999990
2036,88021,BWC-S,F278A.RS,10/14/1997 0:00:00,735900,4445450,1,12733,42.030331205300001
2037,88046,BWC-S,D35.RS,7/22/1999 0:00:00,719650,4435100,0,12046,17.554930703800000
2038,88150,TRI,BM00.7S,6/18/2004 0:00:00,808309,4164557,1,2345,0.000000000000000
2039,88160,MCB-U,D4.RS,10/25/1994 0:00:00,816595,4144290,1,2296,48.190732149799999
2040,88183,BWC-S,D10.RS,6/27/2000 0:00:00,726820,4313835,1,569,29.707821083700001
2041,88197,BWC-S,D20.RS,8/10/2000 0:00:00,760550,4483150,1,10385,64.164356538800007
2042,88281,MCB-U,D3.RS,6/30/1995 0:00:00,720020,4314285,1,568,49.210976447000000
2043,88318,MCB-U,D6.RS,8/2/2011 0:00:00,732400,4448200,0,10616,59.788742646400003
2044,88330,BWC-S,F375A.RS,8/14/2007 0:00:00,722250,4438350,1,9814,40.325149448200001
2045,88486,SCB,D36.RS,10/13/2009 0:00:00,741350,4451550,0,10636,26.418766646300000
2046,88541,BWC-S,D35.RS,7/13/1998 0:00:00,715600,4430800,0,10457,37.644159013699998
2047,88561,IMP-S,D23.RS,8/25/1998 0:00:00,743820,4306535,0,70,246.638637880999990
2048,88620,SCB,D20.RS,10/3/2008 0:00:00,722650,4441000,1,12730,18.542765202999998
2049,88652,SCB,C31A.RS,10/4/2002 0:00:00,766500,4490100,1,11166,18.619333043299999
2050,88686,BWC-S,F130A.RS,8/8/1996 0:00:00,729400,4444450,1,12428,90.194948592599999
2051,88742,MCB-U,D3.RS,8/22/2014 0:00:00,811345,4152941,0,2322,70.800888072399999
2052,88769,BWC-S,D19.RS,10/27/2006 0:00:00,730050,4445800,0,10592,173.369614078000010
2053,88770,SCB,D16.RS,7/9/2001 0:00:00,743400,4453650,1,11053,26.366376956300002
2054,88810,SCB,D9.RS,10/4/2001 0:00:00,715950,4431100,0,10459,48.308800000700003
2055,88817,MCB-U,D25.RS,8/23/2000 0:00:00,773100,4493850,0,11192,69.553684057100000
2056,88834,MCB-U,D3.RS,8/6/1993 0:00:00,728350,4446550,1,10205,35.265492971500002
2057,88843,MCB-U,D2.RS,8/22/1997 0:00:00,731520,4311835,0,545,5.197907178230000
2058,88844,MCB-U,B19A.RS,10/28/2011 0:00:00,820645,4113390,0,2189,91.891389140499996
2059,88868,MCB-U,D5.RS,9/9/1994 0:00:00,734620,4311135,0,348,0.000000000000000
2060,88888,MCB-U,D33.RS,9/25/2007 0:00:00,741350,4455350,1,11048,57.676341556499999
2061,88951,IMP-S,D23.RS,6/15/1995 0:00:00,744170,4306135,0,603,274.118734804999970
2062,88952,SCB,D20.RS,8/29/1997 0:00:00,714600,4430750,1,10457,67.444712490599997
2063,89118,MCB-U,D30.RS,8/8/2002 0:00:00,779450,4495200,1,11740,68.677863337299996
2064,89145,SCB,D16.RS,7/28/2003 0:00:00,738200,4448550,1,12715,19.962066395499999
2065,89280,BWC-S,F177A.RS,8/25/1995 0:00:00,722200,4438300,1,9814,19.519530315099999
2066,89330,BWC-S,D16.RS,8/15/2006 0:00:00,760850,4479200,0,12516,117.430766199000000
2067,89331,MCB-U,D8.RS,10/22/1998 0:00:00,766650,4490500,0,11875,49.546114044799999
2068,89357,SCB,D9.RS,8/28/2003 0:00:00,735920,4312885,0,557,79.350882143700005
2069,89439,SCB,D9.RS,10/30/2004 0:00:00,817595,4141140,0,1798,27.017268260300000
2070,89442,MCB-U,M070.2A,7/18/1996 0:00:00,809550,4155709,1,2330,35.707353797099998
2071,89457,SCB,D15.RS,8/2/2002 0:00:00,741900,4452650,1,11041,39.624849347500003
2072,89523,BWC-S,D16.RS,7/1/1994 0:00:00,721200,4436600,1,11763,44.076031094400001
2073,89595,SCB,D13.RS,8/11/2011 0:00:00,715720,4306685,1,495,147.474249611999990
2074,89624,BWC-S,D21.RS,8/10/2005 0:00:00,732400,4446950,0,9845,351.186270558999980
2075,89625,BWC-S,D20.RS,10/7/2016 0:00:00,741720,4307785,0,297,27.812808023599999
2076,89626,BWC-S,D34.RS,10/19/2017 0:00:00,724250,4440650,0,12083,45.126660497499998
2077,89627,BWC-S,F335A.RS,6/23/2014 0:00:00,720150,4436350,0,9805,20.586199998900000
2078,89645,BWC-S,D27.RS,8/4/2014 0:00:00,783050,4498850,0,11864,0.000000000000000
2079,89646,SCB,D9.RS,9/26/2007 0:00:00,749700,4466900,0,10239,53.450250223499999
2080,89760,SCB,I113.0T,9/3/2003 0:00:00,743494,4454903,1,11046,14.125612611799999
2081,89763,IMP-S,D21.RS,6/18/2007 0:00:00,744170,4306585,1,201,178.035575239000000
2082,89917,MCB-U,81040.13655,7/3/1995 0:00:00,810395,4136540,1,1395,58.508929752699999
2083,89978,TRI,HD00.9M,8/27/2014 0:00:00,808024,4127458,1,2235,35.484466631899998
2084,90000,MCB-U,D10.RS,9/3/2014 0:00:00,727950,4446550,0,10607,20.026930344200000
2085,90042,MCB-U,D5.RS,6/15/2012 0:00:00,814645,4122290,0,2221,96.992766680000003
2086,90052,BWC-S,D21.RS,7/13/2007 0:00:00,720750,4437700,0,10030,63.984995128700000
2087,90074,MCB-U,D6.RS,8/16/2010 0:00:00,730700,4447450,1,12714,181.838914601000000
2088,90083,MCB-U,D6.RS,9/28/2010 0:00:00,705520,4308185,1,980,15.752966978600000
2089,90150,BWC-S,D26.RS,8/21/2003 0:00:00,784400,4499850,0,12753,62.194304347200003
2090,90151,MCB-U,D4.RS,8/22/2002 0:00:00,717170,4311285,1,544,22.968954325100000
2091,90185,MCB-U,D3.RS,8/21/2000 0:00:00,718600,4432850,0,10894,56.053969214100000
2092,90214,TRI,BM00.7S,9/13/2006 0:00:00,808309,4164557,1,2345,0.000000000000000
2093,90463,BWC-S,F408A.RS,9/13/1999 0:00:00,712750,4427550,1,10432,6.954243901560000
2094,90560,BWC-S,D28.RS,10/12/2001 0:00:00,722250,4437250,0,12560,19.209345867600000
2095,90561,MCB-W,M232.7E,8/30/2016 0:00:00,706062,4307454,0,980,75.286035659800007
2096,90717,MCB-U,D8.RS,8/3/2016 0:00:00,709770,4304235,1,486,28.059898634900001
2097,90793,SCB,D10.RS,10/19/2009 0:00:00,816795,4139290,1,1790,4.780301660150000
2098,90841,BWC-S,D12.RS,6/24/2004 0:00:00,736120,4310835,0,340,0.000000000000000
2099,91011,BWC-S,D14.RS,7/10/2008 0:00:00,737570,4309485,1,340,51.344480968399999
2100,91077,SCB,D18.RS,8/2/2002 0:00:00,738500,4449300,1,11034,26.456911970499998
2101,91112,SCB,D21.RS,6/27/1997 0:00:00,715300,4430850,0,10457,38.520036501900002
2102,91127,MCB-U,D30.RS,6/19/2008 0:00:00,761050,4480600,1,11133,66.191716185399997
2103,91163,BWC-S,D19.RS,9/11/2009 0:00:00,730720,4311935,0,164,122.360265172000000
2104,91164,MCB-U,D3.RS,8/13/2007 0:00:00,759600,4479600,0,11717,0.000000000000000
2105,91182,MCB-U,M070.2A,7/7/2014 0:00:00,809550,4155709,0,2330,35.707353797099998
2106,91193,BWC-S,D33.RS,9/6/2017 0:00:00,731100,4443800,0,11929,60.488545547800001
2107,91194,MCB-U,D7.RS,7/15/2010 0:00:00,733470,4311835,1,547,26.626208810700000
2108,91306,MCB-U,D7.RS,9/18/1996 0:00:00,744720,4307635,1,682,751.130509996000000
2109,91327,TWZ,I80.0,8/12/2002 0:00:00,710889,4423794,0,10432,48.672626217400001
2110,91429,BWC-S,D31.RS,9/16/2014 0:00:00,739350,4448850,1,10625,8.770175714870000
2111,91537,BWC-S,D13.RS,8/18/2008 0:00:00,735670,4310985,0,343,5.440679278060000
2112,91538,MCB-U,M070.2A,9/6/2002 0:00:00,809550,4155709,0,2330,35.707353797099998
2113,91553,SCB,D3A.RS,11/5/1993 0:00:00,807695,4168790,1,2350,537.495377769000020
2114,91689,BWC-S,F220A.RS,10/20/1998 0:00:00,746900,4459450,0,11580,361.728283218999990
2115,91718,MCB-U,D3.RS,8/14/2000 0:00:00,815845,4118890,0,2213,51.173279973299998
2116,91847,MCB-U,D4.RS,10/1/2012 0:00:00,732170,4312835,0,545,1147.401956660000000
2117,91854,BWC-S,F235A.RS,9/12/2002 0:00:00,712700,4428250,1,10457,36.858432464099998
2118,91896,SCB,D19.RS,9/10/1999 0:00:00,715200,4430900,0,10457,111.820117721000000
2119,91927,MCB-U,D5.RS,8/4/2016 0:00:00,744370,4307085,1,682,129.212247856999990
2120,91949,MCB-U,D11.RS,9/18/2013 0:00:00,719050,4434499,1,10475,36.722565667799998
2121,91975,MCB-U,D7.RS,7/21/2014 0:00:00,745570,4307085,1,945,385.886395843000000
2122,92014,BWC-S,D32.RS,9/16/2014 0:00:00,739300,4447600,0,10216,167.423102572000000
2123,92077,SCB,D8.RS,10/3/2008 0:00:00,820645,4113990,1,2190,90.196575745399997
