FID,Field1,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
7671,286512,BWC-S,D11.RS,9/27/2013 0:00:00,733825,4663735,1,3616,22.036406753100000
7672,286583,SCB,D11.RS,8/5/2008 0:00:00,638970,4836750,1,2695,135.405942312000010
7673,286675,BWC-S,D14.RS,7/22/1994 0:00:00,638370,4857150,0,2549,54.231165150999999
7674,286744,MCB-U,D7.RS,8/18/1998 0:00:00,580895,4913295,1,1876,15.138602593300000
7675,286763,SCB,M554.0,10/20/1992 0:00:00,715808,4677870,0,3837,21.478181909800000
7676,286787,SCB,D7.RS,9/12/2011 0:00:00,640320,4849100,1,1988,69.338067740100001
7677,286834,BWC-S,D17.RS,7/30/1997 0:00:00,542895,4935595,0,780,22.178494417400000
7678,286859,MCB-U,B13A.RS,10/17/2005 0:00:00,577545,4914895,1,433,34.311229891499998
7679,286907,BWC-S,D22.RS,6/22/2004 0:00:00,583745,4908745,1,20,121.625679275000000
7680,286929,MCB-W,M796.8M,10/14/1999 0:00:00,531445,4939670,1,1172,20.105409224100001
7681,286991,MCB-U,D4.RS,9/28/1995 0:00:00,639720,4837150,0,2696,31.688067394699999
7682,286993,MCB-U,D1.RS,8/4/1998 0:00:00,718825,4675535,1,3814,58.094647799400001
7683,286999,BWC-S,D12.RS,8/18/1998 0:00:00,728375,4670585,1,3695,14.244304171800000
7684,287000,IMP-S,H2A.RS,8/2/2017 0:00:00,735725,4651185,1,4265,528.418611801000000
7685,287028,SCB,D5.RS,8/7/2013 0:00:00,637970,4856100,1,2537,116.794969185000000
7686,287085,BWC-S,D15.RS,7/16/2002 0:00:00,640120,4837350,1,2938,399.485239448000020
7687,287104,BWC-S,F61A.RS,8/31/1999 0:00:00,639320,4841900,0,2054,43.397665564500002
7688,287149,MCB-U,D4.RS,8/1/2014 0:00:00,736975,4651885,0,3170,79.320443134200005
7689,287178,MCB-W,M543.8R,7/17/2015 0:00:00,729553,4671044,0,3709,109.010289543000000
7690,287183,MCB-W,M552.3L,10/31/1990 0:00:00,717210,4676383,NA,3821,219.282079315999990
7691,287185,SCB,D6.RS,8/7/2012 0:00:00,639970,4853900,0,2499,194.488067003999990
7692,287240,MCB-W,M796.7M,10/25/2013 0:00:00,531612,4939620,0,1172,48.399930562999998
7693,287287,MCB-U,D3.RS,10/19/2006 0:00:00,577795,4914745,1,849,51.728794386499999
7694,287370,MCB-U,D2.RS,10/7/2009 0:00:00,532595,4938895,1,1433,21.406734387400000
7695,287419,BWC-S,D19.RS,10/14/2005 0:00:00,585245,4910395,0,370,256.629546569000010
7696,287420,SCB,D11.RS,7/2/1997 0:00:00,643170,4845050,0,2117,104.264019949000000
7697,287509,MCB-W,M757.4W,9/26/2012 0:00:00,581053,4913462,0,837,0.000000000000000
7698,287510,BWC-S,F30A.RS,7/12/2013 0:00:00,727825,4669835,0,4714,39.213724994000003
7699,287552,TWZ,M796.7M,10/11/2007 0:00:00,531612,4939621,0,1172,49.341312998200003
7700,287568,IMP-S,D22.RS,8/5/2008 0:00:00,643220,4836950,0,2036,112.361491567000000
7701,287577,MCB-U,D24.RS,9/9/2004 0:00:00,641170,4846700,0,2855,25.046391976799999
7702,287604,MCB-W,M556.1D,7/15/2002 0:00:00,713448,4680913,0,4737,74.787151307499997
7703,287696,MCB-W,M546.0A,9/11/2017 0:00:00,726089,4672290,0,3742,30.009405787100000
7704,287697,SCB,D9.RS,10/26/2017 0:00:00,532245,4938845,1,758,9.368526971310001
7705,287764,MCB-U,D5.RS,8/18/2008 0:00:00,585245,4909395,1,1284,0.000000000000000
7706,287770,MCB-W,M699.6E,9/26/2005 0:00:00,638393,4854100,0,2482,112.523790401000000
7707,287862,BWC-S,F59A.RS,9/28/2012 0:00:00,581795,4913795,0,835,134.781084217999990
7708,287921,MCB-W,M694.6O,10/23/2008 0:00:00,641636,4848073,0,2412,79.825523185600005
7709,288003,IMP-S,D21.RS,8/14/2014 0:00:00,643320,4837100,0,2036,28.335775904999998
7710,288027,MCB-U,D3.RS,8/6/2012 0:00:00,734925,4657585,0,4065,68.005953465499999
7711,288082,BWC-S,D23.RS,10/14/2005 0:00:00,583995,4908445,1,787,295.461568826000020
7712,288095,SCB,D24.RS,10/22/2010 0:00:00,639320,4854500,1,2237,20.171098471899999
7713,288143,BWC-S,F52A.RS,10/14/2005 0:00:00,585095,4910095,1,42,262.092397376000010
7714,288234,MCB-U,D4.RS,8/2/2017 0:00:00,736925,4652535,1,4165,27.231670735100000
7715,288402,MCB-W,M532.9E,8/25/2011 0:00:00,735361,4657185,0,3515,43.883860324799997
7716,288419,BWC-S,M757.5,7/9/1992 0:00:00,581581,4913699,0,169,79.324562376499998
7717,288439,SCB,D11.RS,10/27/1994 0:00:00,580595,4913895,0,422,2.224140997800000
7718,288487,SCB,D4.RS,10/26/2009 0:00:00,729775,4671385,0,3721,77.669359801599995
7719,288507,MCB-U,D4.RS,6/16/2011 0:00:00,737175,4652535,1,3173,103.184171405000000
7720,288565,BWC-S,D8.RS,7/2/2015 0:00:00,716675,4679236,1,3411,14.838829554100000
7721,288576,BWC-S,F14A.RS,8/4/1998 0:00:00,720725,4675635,1,4550,24.284588663200001
7722,288624,MCB-U,D3.RS,9/30/2015 0:00:00,575195,4916695,1,903,25.934680216899999
7723,288634,MCB-U,D2.RS,9/18/2003 0:00:00,542845,4934245,0,1359,54.076215153500002
7724,288749,IMP-S,D17.RS,6/15/2016 0:00:00,733925,4648185,0,3112,75.263406345299998
7725,288810,BWC-S,F91A.RS,8/2/2004 0:00:00,580995,4912645,1,396,190.818972581999990
7726,288836,IMP-S,H29A.RS,9/2/1993 0:00:00,639870,4828950,1,2006,370.270081778000020
7727,288850,BWC-S,F6.RS,10/12/1995 0:00:00,643920,4844500,0,2726,41.210438903399996
7728,288884,IMP-S,D15.RS,7/15/1997 0:00:00,736025,4651435,0,4266,680.592880120000020
7729,288885,BWC-S,M701.7H,10/12/1990 0:00:00,638903,4856758,NA,2538,81.613998081999995
7730,288890,BWC-S,D8.RS,7/18/2007 0:00:00,737275,4652485,1,3173,106.845962378000000
7731,288909,IMP-S,D20.RS,6/23/2004 0:00:00,639570,4829750,1,2006,17.920805350100000
7732,288945,MCB-W,M536.8W,7/27/2004 0:00:00,734893,4663215,1,4705,106.297809155000000
7733,288969,BWC-S,D19.RS,7/19/2017 0:00:00,578945,4916245,0,883,28.439572406000000
7734,289057,MCB-U,D19.RS,9/24/2002 0:00:00,636570,4857750,0,2560,51.586888007299997
7735,289101,BWC-S,D12.RS,10/27/2009 0:00:00,643870,4845250,0,2341,116.883617590000000
7736,289175,MCB-U,D5.RS,8/14/2001 0:00:00,584095,4910795,1,1485,226.121174173000010
7737,289206,BWC-S,M701.8D,8/27/1990 0:00:00,637114,4857541,1,2560,20.808155253500001
7738,289262,BWC-S,D22.RS,8/17/2010 0:00:00,583745,4908795,1,20,152.195603643000000
7739,289269,MCB-U,D2.RS,6/30/2017 0:00:00,639320,4838600,1,2699,35.508544173700002
7740,289300,SCB,D24.RS,7/14/2009 0:00:00,585045,4908895,0,136,140.471033406000000
7741,289334,MCB-W,M760.95E,9/10/2013 0:00:00,576122,4915700,0,447,172.663815790999990
7742,289335,BWC-S,D13.RS,8/30/2010 0:00:00,737225,4657685,1,3531,41.097435193400003
7743,289377,BWC-S,D21.RS,9/3/1998 0:00:00,642945,4840250,0,2703,364.553084908000020
7744,289493,IMP-S,D13.RS,7/5/2007 0:00:00,738125,4650835,1,3162,36.687551078799999
7745,289501,BWC-S,D13.RS,9/13/2004 0:00:00,539095,4936795,1,1140,0.000000000000000
7746,289548,BWC-S,D14.RS,10/21/1994 0:00:00,735375,4652885,1,3176,26.163084906100000
7747,289589,MCB-U,D15.RS,6/28/2000 0:00:00,734325,4658285,1,3532,313.240921867999990
7748,289671,SCB,D13.RS,9/5/2012 0:00:00,543295,4934695,1,119,117.106229352000000
7749,289694,BWC-S,D16.RS,6/25/2004 0:00:00,571495,4918445,1,961,9.882431644420000
7750,289720,SCB,D8.RS,10/18/2005 0:00:00,533145,4938395,1,1746,1.286838604640000
7751,289753,MCB-W,M691.6E,9/9/1997 0:00:00,640703,4843283,0,2315,101.008480920000000
7752,289787,MCB-U,D4.RS,7/28/2010 0:00:00,736475,4653885,1,4173,61.641874187900001
7753,289837,IMP-S,D21.RS,8/23/1996 0:00:00,642620,4836750,0,2697,0.000000000000000
7754,289838,MCB-U,D1.RS,10/24/2011 0:00:00,636820,4856450,0,2534,322.429422193999980
7755,289882,BWC-S,M692.7R,7/2/1997 0:00:00,642904,4844961,1,2333,15.877699698100001
7756,289934,BWC-S,D14.RS,9/26/2013 0:00:00,738425,4656185,0,3503,4.278451878360000
7757,289935,BWC-S,M692.7R,9/5/1996 0:00:00,642904,4844961,1,2333,15.877699698100001
7758,289981,MCB-U,D2.RS,9/12/2005 0:00:00,729175,4671485,1,3717,31.976536778800000
7759,290006,SCB,D6.RS,9/26/2007 0:00:00,737125,4656685,1,3198,149.321252321999990
7760,290037,MCB-W,M694.6O,8/1/2002 0:00:00,641636,4848073,0,2412,79.825523185600005
7761,290041,BWC-S,D12.RS,10/10/1997 0:00:00,729775,4669785,1,4351,114.310743407000000
7762,290141,MCB-W,M755.2W,10/1/2015 0:00:00,583455,4911015,0,1489,352.424257126999980
7763,290151,MCB-W,M694.9M,11/6/1990 0:00:00,641034,4848151,0,2168,81.033786866400007
7764,290154,BWC-S,D14.RS,8/16/1993 0:00:00,736275,4653885,1,3183,25.987221680299999
7765,290180,BWC-S,F9A.RS,9/7/2005 0:00:00,720175,4675935,1,3376,37.533184148499998
7766,290201,BWC-S,F25A.RS,9/30/2004 0:00:00,733825,4664485,1,4713,0.000000000000000
7767,290263,BWC-S,M692.7R,7/1/1996 0:00:00,642904,4844961,1,2333,15.877699698100001
7768,290313,BWC-S,F29A.RS,7/15/1996 0:00:00,726125,4670785,0,3302,50.936306946000002
7769,290364,MCB-U,D3.RS,8/31/2004 0:00:00,736425,4652985,1,3445,30.453582513000001
7770,290424,MCB-W,M700.1C,7/13/2016 0:00:00,638083,4854761,0,2526,69.905446487299997
7771,290449,BWC-S,D4.RS,9/18/2003 0:00:00,728325,4672435,0,3758,0.000000000000000
7772,290450,BWC-S,D11.RS,7/9/2002 0:00:00,544645,4934145,0,1712,9.942959438500001
7773,290476,MCB-W,M796.7M,10/11/2002 0:00:00,531612,4939621,0,1172,49.341312998200003
7774,290479,MCB-U,D2.RS,8/18/1997 0:00:00,579995,4913745,1,840,13.399030146699999
7775,290525,MCB-W,M694.5M,7/29/1993 0:00:00,641163,4848022,0,2168,68.783158906400004
7776,290527,SCB,D22.RS,9/24/2001 0:00:00,585245,4908645,1,354,159.664702586999990
7777,290529,BWC-S,D20.RS,7/14/2014 0:00:00,640670,4840600,0,2827,34.682279749199999
7778,290569,BWC-S,D17.RS,9/5/1996 0:00:00,643520,4844650,0,2332,5.920131633030000
7779,290570,MCB-W,M702.3C,10/27/1993 0:00:00,636380,4858075,0,2560,52.580144872500000
7780,290586,IMP-S,D18.RS,9/20/2010 0:00:00,642670,4836900,0,2697,7.064337185260000
7781,290597,MCB-W,M756.9W,8/16/2007 0:00:00,581897,4913272,0,410,43.905279377900001
7782,290611,MCB-W,M760.6E,7/6/2000 0:00:00,577600,4914800,0,433,80.918096257499997
7783,290629,BWC-S,D18.RS,8/1/2013 0:00:00,572295,4918145,1,533,32.844477734100003
7784,290658,MCB-U,D2.RS,10/24/2011 0:00:00,639470,4850450,1,2458,15.454305287000000
7785,290688,MCB-U,D5.RS,9/3/1996 0:00:00,579045,4914445,1,1378,41.797944157600000
7786,290695,SCB,D6.RS,8/19/1993 0:00:00,642250,4843700,1,2591,404.909383280999980
7787,290748,SCB,D6.RS,9/3/2013 0:00:00,642570,4847249,1,2154,62.449705092000002
7788,290798,BWC-S,F6A.RS,9/9/2009 0:00:00,715875,4680335,1,3420,22.394177821800000
7789,290845,BWC-S,F14A.RS,10/20/2008 0:00:00,730475,4668485,1,3665,56.904305736500000
7790,290953,SCB,C2A.RS,8/9/2010 0:00:00,714575,4678485,1,3403,76.475028171800005
7791,290975,BWC-S,M701.8C,8/18/1995 0:00:00,636936,4857532,1,2560,0.000000000000000
7792,290998,MCB-U,D17.RS,8/28/2007 0:00:00,544795,4934345,1,1077,46.592870886900002
7793,291038,SCB,C8A.RS,7/7/1999 0:00:00,583945,4911545,1,389,70.467491856300001
7794,291061,BWC-S,F15A.RS,9/12/2011 0:00:00,642520,4848300,0,2415,108.480627970000000
7795,291140,BWC-S,D6.RS,7/19/2004 0:00:00,716175,4679885,1,3416,57.228685558999999
7796,291144,BWC-S,D19.RS,8/17/1999 0:00:00,583045,4912295,1,163,34.221063685799997
7797,291176,SCB,C33A.RS,8/29/2016 0:00:00,640520,4841800,1,2832,22.423568195100000
7798,291243,BWC-S,F54A.RS,8/1/2002 0:00:00,643220,4847200,1,2399,41.124612812099997
7799,291329,BWC-S,D13.RS,10/28/2010 0:00:00,733825,4668985,1,3658,23.475019712300000
7800,291453,BWC-S,D17.RS,8/21/2014 0:00:00,539745,4936395,0,1140,48.503709432699999
7801,291454,MCB-U,D3.RS,9/17/2003 0:00:00,573695,4917095,0,205,121.848913460000010
7802,291503,BWC-S,F98A.RS,7/14/1994 0:00:00,737975,4660135,0,4699,40.073144323599998
7803,291519,IMP-S,D18.RS,6/18/1993 0:00:00,736875,4642385,1,3459,169.248038645000010
7804,291555,SCB,D14.RS,8/13/2012 0:00:00,575995,4915445,0,861,0.000000000000000
7805,291582,BWC-S,D9.RS,8/22/2007 0:00:00,637720,4857650,0,2560,177.952375659000010
7806,291659,MCB-W,M756.1W,7/20/2009 0:00:00,582685,4912350,0,1831,166.634219875000010
7807,291686,IMP-S,D18.RS,8/21/2006 0:00:00,641220,4835550,0,2007,57.448234880299999
7808,291835,IMP-S,D22.RS,8/10/2011 0:00:00,643370,4836900,0,2036,86.776192753399997
7809,291862,SCB,D10.RS,6/27/2016 0:00:00,642970,4840850,1,2285,25.265115817400002
7810,291925,BWC-S,D13.RS,10/19/2009 0:00:00,734375,4668335,1,3270,35.641704327500001
7811,291976,BWC-S,D16.RS,10/24/2011 0:00:00,639120,4850100,0,2774,37.423474241400001
7812,292004,MCB-U,D5.RS,10/24/2012 0:00:00,582745,4912095,0,1191,45.263658055699999
7813,292008,BWC-S,F68A.RS,6/26/2014 0:00:00,736925,4658035,1,3531,18.758747704600001
7814,292016,SCB,D11.RS,7/13/2009 0:00:00,583595,4911645,1,388,6.171112722770000
7815,292029,BWC-S,D7.RS,9/9/2009 0:00:00,715925,4679335,0,3015,62.047890302299997
7816,292030,BWC-S,D14.RS,9/14/2009 0:00:00,640920,4840900,0,2283,120.771347615000000
7817,292076,MCB-W,M796.7M,9/19/1996 0:00:00,531610,4939625,1,1172,52.542051957300004
7818,292139,SCB,D11.RS,10/28/2015 0:00:00,640870,4839650,0,1940,551.454900988999950
7819,292162,BWC-S,M757.5S,9/30/1991 0:00:00,581415,4914110,NA,846,223.638594246999990
7820,292248,MCB-U,D7.RS,9/6/2012 0:00:00,583045,4912195,1,163,12.486920021800000
7821,292462,SCB,D5.RS,6/28/1996 0:00:00,638670,4854900,1,2530,19.721188693100000
7822,292576,MCB-U,D4.RS,8/17/1995 0:00:00,583395,4911795,1,159,165.206413563000010
7823,292632,BWC-S,D11.RS,7/19/2012 0:00:00,737025,4660335,0,3219,45.721448101699998
7824,292633,SCB,D5.RS,9/9/2009 0:00:00,642220,4845150,1,2112,45.999184714000002
7825,292767,MCB-U,D18.RS,9/4/2008 0:00:00,535195,4937295,0,1364,39.455184647599999
7826,292821,SCB,D6.RS,7/16/1998 0:00:00,735075,4656835,1,3516,13.572825891999999
7827,292874,MCB-U,D19.RS,8/14/2001 0:00:00,582745,4912095,1,1191,45.263658055699999
7828,292906,IMP-S,H10A.RS,9/22/2008 0:00:00,738275,4650335,1,3161,58.831826480200000
7829,293085,BWC-S,F88A.RS,9/8/2006 0:00:00,580795,4912345,1,396,45.833964432899997
7830,293128,MCB-U,D1.RS,8/16/1999 0:00:00,532145,4939445,1,1177,15.326405122600001
7831,293197,MCB-U,D1.RS,10/30/2002 0:00:00,544945,4933995,1,1710,5.705059910270000
7832,293216,MCB-U,D5.RS,10/8/2004 0:00:00,582495,4912295,1,1777,6.952535536320000
7833,293238,BWC-S,D9.RS,9/7/2001 0:00:00,734725,4662135,0,3588,20.580764102600000
7834,293239,SCB,D13.RS,6/30/1998 0:00:00,541645,4935295,0,277,151.367113267000010
7835,293265,BWC-S,D19.RS,8/17/2011 0:00:00,579445,4915945,0,1588,191.636141358999990
7836,293303,BWC-S,D17.RS,7/7/1995 0:00:00,585695,4910195,1,1564,412.870401561999980
7837,293348,BWC-S,D15.RS,9/27/2012 0:00:00,639020,4850000,0,2774,19.931957388200001
7838,293373,BWC-S,D12.RS,10/29/2002 0:00:00,641070,4844950,0,2729,126.125037510000000
7839,293419,IMP-S,H31A.RS,10/12/1993 0:00:00,733425,4647435,1,4048,34.055852168100003
7840,293431,BWC-S,D13.RS,8/16/2001 0:00:00,581195,4913845,1,423,9.662091909310000
7841,293490,IMP-S,D15.RS,8/22/1996 0:00:00,737225,4651535,1,3479,78.403693680499998
7842,293522,MCB-U,D3.RS,9/30/1993 0:00:00,729325,4671385,1,4114,85.247053235999999
7843,293529,MCB-W,M796.7M,7/23/2012 0:00:00,531612,4939621,1,1172,49.341312998200003
7844,293540,UXO,D8.RS,10/30/1995 0:00:00,717975,4678085,0,4104,20.607139185499999
7845,293541,IMP-O,M525.3I,9/17/1990 0:00:00,735895,4646547,NA,2976,1979.704318289999900
7846,293546,MCB-W,M550.5L,10/22/1991 0:00:00,719815,4675321,NA,4729,155.672491452999990
7847,293624,IMP-S,H5A.RS,8/11/2011 0:00:00,735775,4651035,1,4265,587.015865640000020
7848,293648,SCB,D12.RS,9/5/2013 0:00:00,641720,4840499,0,2700,364.917877164999990
7849,293695,MCB-U,D21.RS,9/19/2003 0:00:00,576745,4915345,1,867,44.277208041300000
7850,293713,BWC-S,D12.RS,6/16/2011 0:00:00,735275,4654985,1,4182,34.933098025600003
7851,293792,IMP-S,D21.RS,10/17/2006 0:00:00,643470,4832200,0,2691,1165.624827500000000
7852,293805,BWC-S,D19.RS,10/27/1999 0:00:00,643120,4840500,0,2703,118.748761157000000
7853,293806,BWC-S,D8.RS,7/2/2002 0:00:00,732475,4663435,0,3610,5.292766454750000
7854,293839,MCB-U,D22.RS,7/17/2002 0:00:00,639570,4837800,1,2938,40.559968376900002
7855,293888,MCB-U,D1.RS,10/28/1993 0:00:00,639670,4840950,1,2279,61.982019650900000
7856,293994,BWC-S,D16.RS,9/24/2007 0:00:00,642220,4841400,0,2676,247.361790187999990
7857,294063,MCB-U,D4.RS,11/2/1993 0:00:00,640120,4837050,0,2696,270.625614730000000
7858,294064,BWC-S,D21.RS,8/26/2010 0:00:00,578745,4915845,0,181,75.844790290199995
7859,294084,MCB-W,M536.8W,7/21/2000 0:00:00,734893,4663215,0,4705,106.297809155000000
7860,294122,MCB-U,D2.RS,9/12/2005 0:00:00,576095,4915945,1,466,43.950943244900003
7861,294155,SCB,D5.RS,8/19/1993 0:00:00,640820,4844650,1,2101,84.464334807499995
7862,294193,BWC-S,F79A.RS,7/11/1994 0:00:00,644170,4841750,1,2294,157.086334298000000
7863,294217,MCB-U,D2.RS,7/19/2012 0:00:00,734175,4659385,1,3544,13.891752212700000
7864,294254,SCB,D16.RS,10/9/2013 0:00:00,585595,4908445,1,354,210.804642515000010
7865,294317,BWC-S,D7.RS,6/22/1998 0:00:00,720575,4675785,1,4550,31.756337293500000
7866,294342,IMP-S,D17.RS,10/4/1993 0:00:00,736325,4650285,0,4259,0.000000000000000
7867,294343,BWC-S,F43A.RS,8/12/2015 0:00:00,733925,4664035,1,3621,32.197319588200003
7868,294461,BWC-S,D22.RS,9/13/2016 0:00:00,580245,4910995,0,806,5.315612792190000
7869,294471,SCB,D10.RS,9/8/1994 0:00:00,642520,4840300,0,2285,734.288852903000020
7870,294495,MCB-W,M762.2W,8/13/2012 0:00:00,574669,4917053,0,492,94.528694390300004
7871,294590,MCB-W,M762.4F,8/18/1990 0:00:00,574488,4916836,NA,481,50.846807958500001
7872,294636,MCB-U,D2.RS,7/8/2016 0:00:00,717175,4676236,1,3821,83.896212754199993
7873,294638,MCB-W,M548.7M,9/4/2013 0:00:00,722737,4674402,0,4550,77.529241377000005
7874,294745,BWC-S,D17.RS,9/29/2009 0:00:00,579145,4917295,0,502,148.504234483999990
7875,294746,MCB-W,M550.7K,8/11/2006 0:00:00,719561,4675223,0,4729,27.909225381399999
7876,294771,MCB-W,M556.2E,10/31/1990 0:00:00,713275,4681074,NA,4737,119.463612703000000
7877,294776,MCB-U,D1.RS,7/22/2011 0:00:00,532545,4938945,1,1433,90.226835355700004
7878,294804,SCB,D15.RS,7/19/2016 0:00:00,582695,4911895,1,1571,139.442041475000000
7879,294827,MCB-W,M531.4M,10/28/2010 0:00:00,736604,4655389,0,3185,82.812222292800001
7880,294842,MCB-U,D1.RS,10/7/2009 0:00:00,531695,4939795,1,1444,48.353693153999998
7881,294875,MCB-U,D7.RS,8/15/2017 0:00:00,583995,4910895,1,43,182.539807190000000
7882,294912,SCB,M554.0,7/20/1992 0:00:00,715808,4677870,1,3837,21.478181909800000
7883,294934,IMP-S,H10A.RS,8/21/2012 0:00:00,640620,4836250,0,2032,27.178564666100002
7884,294949,BWC-S,D13.RS,9/24/1996 0:00:00,729675,4669635,NA,4350,56.053911611799997
7885,294950,MCB-W,M547.7Q,7/15/2011 0:00:00,723910,4673697,0,3792,44.176020711400000
7886,294962,SCB,D23.RS,10/19/2006 0:00:00,642320,4847500,0,2415,63.361535269699999
7887,295002,IMP-S,D18.RS,10/16/2002 0:00:00,643220,4835300,0,2030,246.658758648000000
7888,295059,MCB-W,M755.8E,8/23/2001 0:00:00,583300,4911850,0,159,166.495824387999990
7889,295074,IMP-S,D16.RS,10/27/1995 0:00:00,735525,4650085,0,4118,91.473531930400000
7890,295153,IMP-S,D24.RS,6/25/1999 0:00:00,641020,4828200,0,2006,1715.048968320000100
7891,295184,SCB,D5.RS,8/1/1996 0:00:00,716925,4676935,1,3393,44.438663307799999
7892,295213,MCB-U,D4.RS,8/23/1996 0:00:00,639670,4837600,1,2938,16.489477079699999
7893,295242,SCB,D23.RS,10/22/2009 0:00:00,641020,4849200,0,2187,67.240588333100007
7894,295317,SCB,D7.RS,9/11/1997 0:00:00,642020,4847400,1,2156,5.011874421150000
7895,295370,MCB-U,D3.RS,10/11/2000 0:00:00,542745,4934495,1,118,28.067264137999999
7896,295390,MCB-W,M757.1W,10/20/2003 0:00:00,581400,4912900,0,1450,264.946879788999980
7897,295476,MCB-U,D25.RS,9/16/1999 0:00:00,636920,4856100,0,2524,208.814590460000010
7898,295512,BWC-S,D21.RS,10/27/1994 0:00:00,580545,4913845,0,422,0.424540060172000
7899,295513,BWC-S,M701.8I,8/23/1990 0:00:00,638979,4857118,1,2543,5.025479888510000
7900,295574,MCB-U,D8.RS,8/2/2013 0:00:00,583095,4911445,1,388,477.484980993000020
7901,295589,MCB-W,M796.7M,10/25/2005 0:00:00,531612,4939621,0,1172,49.341312998200003
7902,295627,MCB-U,D3.RS,6/30/2017 0:00:00,639970,4837350,0,2938,285.137791881000000
7903,295670,BWC-S,D11.RS,7/6/2017 0:00:00,733625,4667885,1,3646,90.827832510700006
7904,295733,BWC-S,D10.RS,10/26/2005 0:00:00,641870,4843050,0,2081,77.879517175499998
7905,295838,BWC-S,D24.RS,10/3/2011 0:00:00,584745,4908845,0,136,94.181348344900002
7906,295839,IMP-S,D23.RS,9/16/2014 0:00:00,642970,4834850,1,2030,39.475776826199997
7907,295950,MCB-W,M796.7M,8/21/1997 0:00:00,531610,4939625,0,1172,52.542051957300004
7908,296095,SCB,D9.RS,7/8/2010 0:00:00,578745,4913845,1,170,17.541868509800000
7909,296119,MCB-W,M759.9W,7/20/2001 0:00:00,576050,4915600,0,447,56.091888704900001
7910,296143,IMP-S,D17.RS,9/5/1997 0:00:00,735525,4650085,0,4118,91.473531930400000
7911,296163,MCB-W,M693.9L,10/26/1994 0:00:00,640672,4846905,0,2391,52.568235765399997
7912,296200,MCB-U,D4.RS,8/20/2014 0:00:00,579045,4914445,1,1378,41.797944157600000
7913,296255,SCB,C10A.RS,7/10/2014 0:00:00,734525,4667435,0,3639,73.730504649799997
7914,296281,SCB,D9.RS,6/20/2014 0:00:00,643420,4846550,1,2379,47.740831146500000
7915,296308,SCB,D8.RS,7/14/2015 0:00:00,642120,4842350,0,2080,37.238474528200001
7916,296342,MCB-W,M796.7M,10/1/1991 0:00:00,531610,4939625,NA,1172,52.542051957300004
7917,296394,MCB-U,D20.RS,9/26/2005 0:00:00,640070,4851350,0,2446,322.091629005000020
7918,296483,MCB-W,M532.4F,9/8/1994 0:00:00,735801,4656544,0,3190,70.233723945700007
7919,296500,MCB-U,D2.RS,9/29/2016 0:00:00,639820,4838700,1,2042,12.748114953800000
7920,296554,SCB,D12.RS,9/8/2015 0:00:00,543195,4934545,0,677,135.078514031000000
7921,296557,SCB,D4.RS,7/20/2004 0:00:00,641770,4847550,1,2382,56.036554929099999
7922,296584,SCB,D8.RS,9/13/2004 0:00:00,539895,4935945,1,710,8.583944686900001
7923,296637,BWC-S,F22A.RS,10/19/2017 0:00:00,726125,4670785,1,3302,50.936306946000002
7924,296713,MCB-U,D3.RS,10/6/2000 0:00:00,728525,4671835,1,3734,32.958886043299998
7925,296729,MCB-U,D2.RS,7/30/1999 0:00:00,638520,4854400,1,2506,52.662017323199997
7926,296766,IMP-S,D17.RS,7/28/1995 0:00:00,736975,4642935,1,3459,69.642768393099999
