FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag
2475,107837,BWC-S,D35.RS,9/6/2017 0:00:00,724450,4441550,0
2476,107838,TRI,HD00.9M,9/14/2012 0:00:00,808024,4127458,0
2477,108192,BWC-S,F104A.RS,8/24/1995 0:00:00,751350,4469450,1
2478,108215,SCB,80740.16745,10/10/1997 0:00:00,807395,4167440,0
2479,108216,IMP-S,D24.RS,8/11/1994 0:00:00,745370,4305735,0
2480,108247,SCB,D10.RS,10/2/1997 0:00:00,702370,4309535,1
2481,108305,BWC-S,F161A.RS,7/22/2016 0:00:00,746700,4459150,0
2482,108351,TRI,BM00.7S,7/12/2001 0:00:00,808309,4164557,0
2483,108519,IMP-S,D23.RS,9/5/2007 0:00:00,744270,4306035,0
2484,108581,SCB,D13.RS,10/23/2015 0:00:00,749600,4466850,1
2485,108611,BWC-S,D20.RS,6/15/2007 0:00:00,738600,4446600,0
2486,108612,BWC-S,D18.RS,9/30/2003 0:00:00,730900,4445200,0
2487,108613,SCB,D12.RS,9/3/2003 0:00:00,741050,4450350,1
2488,108682,MCB-U,B22A.RS,8/23/2001 0:00:00,741520,4308685,0
2489,108684,BWC-S,F141A.RS,10/27/1997 0:00:00,781800,4494000,0
2490,108772,SCB,D36.RS,9/13/2001 0:00:00,743450,4453450,1
2491,109005,MCB-U,M070.2A,6/19/2000 0:00:00,809550,4155709,0
2492,109034,MCB-U,D4.RS,8/6/2015 0:00:00,705320,4307435,1
2493,109074,SCB,D12.RS,10/28/2014 0:00:00,816745,4138190,0
2494,109115,MCB-U,D1.RS,10/28/2016 0:00:00,778000,4494550,0
2495,109139,BWC-S,F406A.RS,8/15/2000 0:00:00,746000,4458250,1
2496,109167,BWC-S,F82A.RS,8/24/2000 0:00:00,756550,4476000,1
2497,109233,MCB-U,D3.RS,7/7/2000 0:00:00,746050,4460400,1
2498,109258,BWC-S,F268A.RS,8/4/2004 0:00:00,759500,4481900,0
2499,109317,BWC-S,F284A.RS,9/25/2003 0:00:00,759800,4481700,1
2500,109416,MCB-W,M037.7E,7/30/2001 0:00:00,817860,4115946,0
2501,109622,MCB-W,M227.5W,7/29/1994 0:00:00,712905,4304950,0
2502,109790,MCB-U,D1.RS,7/5/2007 0:00:00,702870,4310935,0
2503,109796,BWC-S,D30.RS,9/16/2009 0:00:00,745900,4458750,1
2504,109874,MCB-U,D3.RS,9/25/2009 0:00:00,814795,4120240,0
2505,109957,SCB,D15.RS,9/30/2013 0:00:00,749600,4466850,0
2506,110121,BWC-S,F224A.RS,9/12/1996 0:00:00,746800,4459400,1
2507,110140,SCB,D31.RS,7/13/1995 0:00:00,722650,4440950,1
2508,110177,MCB-U,D3.RS,10/11/2005 0:00:00,821845,4111940,0
2509,110191,BWC-S,D25.RS,9/17/2013 0:00:00,783700,4499400,0
2510,110192,BWC-S,D16.RS,8/17/2011 0:00:00,735870,4312435,1
2511,110225,TRI,BM00.7S,9/14/2012 0:00:00,808309,4164557,0
2512,110226,SCB,D17.RS,8/12/2005 0:00:00,739800,4449700,1
2513,110283,BWC-S,F41A.RS,10/16/2002 0:00:00,737270,4309635,1
2514,110374,BWC-S,D16.RS,7/12/1994 0:00:00,738870,4309535,1
2515,110399,BWC-S,D6.RS,6/16/1995 0:00:00,783800,4500550,0
2516,110400,SCB,D17.RS,9/19/2016 0:00:00,743150,4452900,0
2517,110447,BWC-S,F372A.RS,10/27/2014 0:00:00,713450,4429800,1
2518,110476,SCB,D10.RS,8/25/2009 0:00:00,730170,4312385,0
2519,110548,MCB-U,D3.RS,10/15/2004 0:00:00,809145,4128390,0
2520,110588,BWC-S,D27.RS,8/22/2017 0:00:00,761200,4482550,0
2521,110589,MCB-W,M060.7E,9/13/2006 0:00:00,817168,4142711,0
2522,110611,MCB-U,D1.RS,8/4/2015 0:00:00,725720,4315735,0
2523,110688,BWC-S,D19.RS,8/21/2003 0:00:00,759500,4477050,0
2524,110689,SCB,D13.RS,6/16/2004 0:00:00,705270,4307385,1
2525,110698,SCB,D14.RS,7/6/2001 0:00:00,749400,4466600,0
2526,110754,BWC-S,D25.RS,6/29/2007 0:00:00,783050,4499250,0
2527,110755,MCB-U,D7.RS,7/11/1997 0:00:00,760900,4480400,0
2528,110994,MCB-U,D2.RS,8/7/2006 0:00:00,758250,4478400,0
2529,111175,SCB,D7.RS,9/9/1994 0:00:00,716550,4431300,1
2530,111218,BWC-S,D19.RS,9/21/2015 0:00:00,736670,4309985,0
2531,111219,MCB-U,D8.RS,6/21/2017 0:00:00,753550,4474450,0
2532,111275,BWC-S,D20.RS,7/10/2009 0:00:00,742120,4307635,0
2533,111376,MCB-U,D2.RS,6/20/2000 0:00:00,762500,4482600,0
2534,111628,MCB-U,D8.RS,8/2/2011 0:00:00,727550,4446450,0
2535,111651,BWC-S,D36.RS,6/29/2012 0:00:00,712700,4428800,1
2536,111781,BWC-S,F376A.RS,9/27/2005 0:00:00,722350,4438450,1
2537,111887,MCB-U,D4.RS,10/11/2011 0:00:00,720120,4314285,1
2538,111914,MCB-U,D4.RS,8/19/2014 0:00:00,732620,4311335,1
2539,111955,MCB-U,D5.RS,10/11/2012 0:00:00,702770,4311635,0
2540,111992,MCB-U,D3.RS,7/12/2012 0:00:00,809545,4128640,0
2541,111996,BWC-S,D1.RS,9/26/1996 0:00:00,761100,4478400,NA
2542,111997,BWC-S,F233A.RS,8/7/2015 0:00:00,731550,4445000,1
2543,112040,MCB-U,D6.RS,6/18/2012 0:00:00,756100,4475650,0
2544,112042,MCB-U,D1.RS,8/3/1999 0:00:00,702220,4313585,0
2545,112046,MCB-W,M058.3W,9/16/1994 0:00:00,815834,4139734,0
2546,112100,BWC-S,D13.RS,9/11/2002 0:00:00,740470,4309135,1
2547,112155,IMP-S,D21.RS,10/21/2016 0:00:00,744620,4306385,0
2548,112156,SCB,D8.RS,8/8/2000 0:00:00,816095,4143390,0
2549,112198,MCB-U,D31.RS,8/6/2008 0:00:00,763800,4485350,0
2550,112266,BWC-S,F9A.RS,10/19/2004 0:00:00,740120,4309085,0
2551,112299,MCB-U,D10.RS,8/1/1995 0:00:00,746250,4460900,1
2552,112315,SCB,D35.RS,10/6/2006 0:00:00,738700,4449450,1
2553,112363,BWC-S,F369A.RS,8/14/2013 0:00:00,714100,4430149,1
2554,112367,MCB-U,D1.RS,7/1/2016 0:00:00,734770,4311235,1
2555,112389,MCB-U,D2.RS,8/9/2011 0:00:00,763800,4485600,0
2556,112422,TRI,BM00.7S,10/22/2002 0:00:00,808309,4164557,1
2557,112463,SCB,D7.RS,7/27/1993 0:00:00,767175,4490825,1
2558,112491,SCB,C57A.RS,7/8/2011 0:00:00,809795,4130440,1
2559,112499,MCB-U,D2.RS,7/13/2004 0:00:00,816045,4147590,1
2560,112516,BWC-S,F374A.RS,9/26/2002 0:00:00,749350,4466200,1
2561,112527,MCB-U,D4.RS,8/31/1998 0:00:00,817095,4117390,0
2562,112679,MCB-U,D4.RS,8/8/2013 0:00:00,813145,4137739,0
2563,112707,MCB-U,D4.RS,9/25/2009 0:00:00,820545,4113390,0
2564,112708,MCB-U,D1.RS,10/4/2004 0:00:00,727720,4313785,1
2565,112727,MCB-U,D4.RS,8/23/2001 0:00:00,741720,4308385,0
2566,112728,BWC-S,D20.RS,9/14/2016 0:00:00,741870,4307135,0
2567,112729,SCB,D14.RS,9/4/2003 0:00:00,717820,4311285,0
2568,112730,MCB-W,M232.9E,10/31/2007 0:00:00,705804,4307765,0
2569,112828,BWC-S,F184A.RS,9/20/2004 0:00:00,722000,4437900,1
2570,112836,IMP-S,D24.RS,9/6/2013 0:00:00,744870,4305785,1
2571,112846,BWC-S,D36.RS,6/19/2014 0:00:00,713450,4429800,0
2572,112881,MCB-U,D4.RS,7/2/2001 0:00:00,730550,4447200,0
2573,112906,SCB,D14.RS,9/29/2005 0:00:00,766300,4490000,1
2574,113002,BWC-S,F349A.RS,9/16/2009 0:00:00,746200,4458500,1
2575,113093,SCB,D10.RS,8/13/2001 0:00:00,749600,4466650,0
2576,113132,SCB,D14.RS,8/20/2013 0:00:00,810645,4129439,0
2577,113153,BWC-S,F368A.RS,8/13/2004 0:00:00,722300,4438450,1
2578,113170,MCB-U,M070.2A,9/4/2001 0:00:00,809550,4155709,0
2579,113207,MCB-U,D7.RS,9/17/2013 0:00:00,746220,4306735,1
2580,113254,MCB-U,D32.RS,7/12/2001 0:00:00,722600,4441550,1
2581,113283,MCB-U,82115.1066,8/23/1995 0:00:00,821145,4106590,0
2582,113342,MCB-U,D28.RS,6/29/2007 0:00:00,765200,4489300,0
2583,113368,MCB-U,D8.RS,10/21/2005 0:00:00,733500,4448450,0
2584,113397,BWC-S,D27.RS,8/11/2005 0:00:00,760000,4482250,0
2585,113407,BWC-S,D31.RS,9/24/2015 0:00:00,730500,4444550,1
2586,113478,MCB-U,D33.RS,8/6/2010 0:00:00,784600,4502100,0
2587,113575,BWC-S,D34.RS,9/29/2015 0:00:00,719750,4433250,0
2588,113584,MCB-W,M225.1W,8/27/2014 0:00:00,715436,4308059,0
2589,113640,MCB-U,D8.RS,10/21/1993 0:00:00,745820,4306385,0
2590,113738,MCB-U,D6.RS,9/18/2017 0:00:00,756550,4476750,0
2591,113769,MCB-U,D2.RS,7/15/2010 0:00:00,808845,4128540,1
2592,113777,BWC-S,D15.RS,8/29/2017 0:00:00,727020,4314035,0
2593,113778,TRI,BM00.7S,9/5/2002 0:00:00,808309,4164557,1
2594,113824,TWZ,I80.0,9/27/1996 0:00:00,710889,4423794,1
2595,113895,BWC-S,F16A.RS,10/17/1994 0:00:00,734520,4310785,1
2596,113934,SCB,I113.0T,9/15/1997 0:00:00,743494,4454903,1
2597,114071,IMP-S,D23.RS,9/22/2015 0:00:00,743820,4306235,0
2598,114228,MCB-U,M070.2A,7/25/1994 0:00:00,809550,4155709,1
2599,114234,MCB-U,D1.RS,10/3/2000 0:00:00,815045,4149690,0
2600,114391,SCB,D22.RS,7/11/2013 0:00:00,715450,4430949,1
2601,114401,SCB,D19.RS,7/6/2011 0:00:00,741300,4451700,1
2602,114418,SCB,D8.RS,9/13/2006 0:00:00,822395,4106190,1
2603,114596,BWC-S,E5A.RS,7/22/1999 0:00:00,736020,4312385,1
2604,114598,MCB-U,D5.RS,10/14/2004 0:00:00,735900,4447800,0
2605,114743,MCB-U,D6.RS,9/5/2014 0:00:00,814095,4138540,0
2606,114758,MCB-U,D15.RS,6/21/1999 0:00:00,711400,4424950,1
2607,114774,SCB,D17.RS,10/15/2007 0:00:00,738850,4449550,1
2608,114909,MCB-U,D6.RS,9/2/2005 0:00:00,744720,4307085,1
2609,114912,SCB,D18.RS,10/11/2010 0:00:00,722600,4440800,1
2610,115002,BWC-S,F19A.RS,8/22/1997 0:00:00,727920,4313485,1
2611,115077,BWC-S,F232A.RS,10/7/2010 0:00:00,714650,4430350,1
2612,115104,IMP-S,D24.RS,6/22/2010 0:00:00,746370,4305185,0
2613,115116,BWC-S,D18.RS,7/11/2017 0:00:00,737070,4310035,0
2614,115117,SCB,D27.RS,9/15/1997 0:00:00,741250,4450800,1
2615,115168,SCB,D13.RS,6/24/2013 0:00:00,734370,4312385,1
2616,115190,BWC-S,D14.RS,9/20/1993 0:00:00,751600,4469850,1
2617,115238,SCB,D24.RS,9/26/2013 0:00:00,715500,4430949,1
2618,115288,MCB-U,D2.RS,7/25/1994 0:00:00,809495,4156040,1
2619,115305,SCB,D7.RS,7/18/2008 0:00:00,820045,4115340,0
2620,115359,BWC-S,D16.RS,9/11/2002 0:00:00,729820,4313085,0
2621,115396,BWC-S,D35.RS,7/25/1997 0:00:00,719150,4433100,1
2622,115405,MCB-U,D3.RS,8/22/2005 0:00:00,814645,4122290,0
2623,115450,MCB-U,D7.RS,6/29/2011 0:00:00,726400,4445600,0
2624,115459,SCB,D17.RS,9/24/2014 0:00:00,743600,4455600,0
2625,115563,MCB-U,D5.RS,10/26/2015 0:00:00,740650,4454250,0
2626,115565,SCB,C15A.RS,6/29/2000 0:00:00,822745,4105390,0
2627,115654,MCB-U,M070.2A,6/17/2011 0:00:00,809550,4155709,1
2628,115657,MCB-U,D7.RS,8/22/2013 0:00:00,746470,4306085,1
2629,115685,SCB,D5.RS,9/15/2008 0:00:00,811495,4128890,0
2630,115709,SCB,D10.RS,10/12/2009 0:00:00,749650,4466800,0
2631,115730,MCB-U,D2.RS,10/23/2002 0:00:00,706320,4306435,1
2632,115731,BWC-S,F224A.RS,10/16/1997 0:00:00,746450,4458800,0
2633,115998,MCB-U,D3.RS,10/23/2002 0:00:00,707520,4304735,0
2634,116001,MCB-U,D4.RS,10/28/2014 0:00:00,779850,4495050,0
2635,116032,SCB,D8.RS,9/18/2001 0:00:00,762800,4483250,0
2636,116033,BWC-S,D31.RS,6/21/2012 0:00:00,723150,4440350,0
2637,116034,BWC-S,F268A.RS,8/9/2005 0:00:00,712800,4429000,1
2638,116160,SCB,D19.RS,10/23/1995 0:00:00,716450,4431250,0
2639,116184,SCB,I113.0T,10/26/2006 0:00:00,743494,4454903,1
2640,116324,SCB,D10.RS,10/26/2007 0:00:00,816595,4138540,1
2641,116370,IMP-S,D21.RS,9/10/2013 0:00:00,744470,4306585,1
2642,116489,BWC-S,F400A.RS,10/5/2001 0:00:00,746550,4459000,1
2643,116528,BWC-S,D26.RS,10/29/2002 0:00:00,721300,4438200,0
2644,116529,BWC-S,F194A.RS,8/14/2001 0:00:00,722900,4439300,1
2645,116589,BWC-S,F27A.RS,8/1/1996 0:00:00,736220,4312385,1
2646,116617,BWC-S,D34.RS,7/27/2015 0:00:00,721850,4438450,0
2647,116627,BWC-S,D35.RS,10/15/1998 0:00:00,713400,4429950,0
2648,116646,MCB-U,80965.13515,9/22/1995 0:00:00,809645,4135140,0
2649,116806,MCB-U,D6.RS,6/21/2013 0:00:00,810495,4128089,0
2650,116820,BWC-S,D19.RS,9/7/1999 0:00:00,735920,4312335,1
2651,116847,MCB-U,M070.2A,9/5/2014 0:00:00,809550,4155709,0
2652,116863,MCB-U,D4.RS,9/29/2000 0:00:00,724950,4444700,0
2653,116906,MCB-U,D7.RS,7/10/1998 0:00:00,783200,4497400,0
2654,116967,BWC-S,F402A.RS,10/20/1997 0:00:00,719750,4433100,0
2655,117038,MCB-U,M070.2A,9/3/1998 0:00:00,809550,4155709,0
2656,117264,MCB-U,81440.1379,9/27/1996 0:00:00,814395,4137890,1
2657,117400,MCB-U,D8.RS,10/20/1995 0:00:00,769550,4492300,0
2658,117509,MCB-U,D28.RS,8/4/2006 0:00:00,750550,4471100,1
2659,117539,SCB,D15.RS,9/2/2004 0:00:00,704270,4307685,1
2660,117689,SCB,C64A.RS,8/20/2013 0:00:00,809295,4131339,0
2661,117707,SCB,D14.RS,10/28/2011 0:00:00,816645,4118440,0
2662,117829,IMP-S,D21.RS,7/2/2003 0:00:00,744120,4306735,1
2663,117878,BWC-S,F29A.RS,9/30/2013 0:00:00,738070,4309435,1
2664,117904,BWC-S,D11.RS,10/28/2009 0:00:00,735770,4311035,0
2665,117905,BWC-S,D23.RS,6/26/2008 0:00:00,759650,4482600,0
2666,117906,MCB-U,D5.RS,7/3/2003 0:00:00,729420,4313435,1
2667,117929,SCB,D18.RS,8/25/1995 0:00:00,716650,4431350,1
2668,117959,BWC-S,D25.RS,6/26/2017 0:00:00,783800,4499850,0
2669,118149,MCB-U,D7.RS,8/27/1999 0:00:00,764000,4486000,0
2670,118171,BWC-S,F21A.RS,10/18/2010 0:00:00,699770,4319285,1
2671,118217,BWC-S,D4.RS,6/21/1996 0:00:00,784300,4500250,0
2672,118303,SCB,D15.RS,6/27/2017 0:00:00,766700,4490250,0
2673,118320,SCB,D7.RS,6/22/2007 0:00:00,715700,4431100,1
2674,118443,BWC-S,F35A.RS,9/20/2011 0:00:00,739820,4309135,1
2675,118463,MCB-U,D6.RS,6/22/2001 0:00:00,718950,4434150,1
2676,118508,SCB,D9.RS,9/6/2002 0:00:00,706670,4306885,0
2677,118546,BWC-S,D15.RS,8/13/2007 0:00:00,775600,4494050,0
2678,118547,BWC-S,D18.RS,6/18/2004 0:00:00,736820,4312285,0
2679,118597,BWC-S,D17.RS,10/8/1996 0:00:00,727270,4313735,NA
2680,118598,SCB,D11.RS,9/17/2015 0:00:00,733520,4312435,0
2681,118606,MCB-U,D32.RS,10/5/2004 0:00:00,726100,4445000,0
2682,118624,SCB,D35.RS,7/7/2000 0:00:00,749350,4466300,1
2683,118659,BWC-S,D24.RS,9/26/2003 0:00:00,745300,4457450,0
2684,118751,BWC-S,F205A.RS,7/5/2001 0:00:00,721500,4438150,1
2685,118771,SCB,D10.RS,10/25/1995 0:00:00,718820,4314435,1
2686,118805,SCB,I113.0Tb,10/15/2010 0:00:00,743494,4454903,0
2687,118876,SCB,D18.RS,8/3/2011 0:00:00,742650,4452800,0
2688,118877,BWC-S,D22.RS,8/11/2006 0:00:00,732300,4443850,0
2689,118878,SCB,D17.RS,9/13/2006 0:00:00,714970,4306535,1
2690,118941,MCB-W,M059.8W,9/16/1994 0:00:00,816427,4141703,0
2691,118988,BWC-S,D22.RS,10/24/2006 0:00:00,720900,4437700,0
2692,118989,SCB,D16.RS,10/14/2003 0:00:00,735570,4312885,1
2693,119017,BWC-S,F14A.RS,10/28/2009 0:00:00,727070,4313685,1
2694,119029,BWC-S,F38A.RS,8/7/1995 0:00:00,741770,4307385,0
2695,119091,MCB-U,D19.RS,7/22/1999 0:00:00,722450,4440250,0
2696,119096,MCB-U,D4.RS,6/23/1999 0:00:00,821645,4110690,1
2697,119112,MCB-U,D4.RS,9/4/2003 0:00:00,714820,4307885,0
2698,119167,SCB,80930.1312,10/15/1996 0:00:00,809295,4131190,NA
2699,119249,BWC-S,D13.RS,6/19/2001 0:00:00,736470,4312385,0
2700,119286,SCB,C81A.RS,10/29/2006 0:00:00,821995,4106840,1
2701,119319,SCB,D22.RS,6/20/1996 0:00:00,749650,4466950,0
2702,119325,MCB-U,M070.2A,10/25/2002 0:00:00,809550,4155709,0
2703,119358,MCB-U,D6.RS,8/13/2004 0:00:00,721800,4439200,1
2704,119410,SCB,C30A.RS,8/17/2012 0:00:00,815845,4144290,1
2705,119424,MCB-U,M070.2A,7/7/2016 0:00:00,809550,4155709,1
2706,119447,SCB,D17.RS,8/4/2016 0:00:00,743450,4453750,0
2707,119477,MCB-W,M227.3W,10/13/2015 0:00:00,713145,4304994,0
2708,119553,MCB-U,D8.RS,8/28/1996 0:00:00,710720,4305035,0
2709,119576,SCB,D9.RS,10/10/2006 0:00:00,703570,4308285,1
2710,119582,TRI,BM00.7S,8/9/2007 0:00:00,808309,4164557,1
2711,119596,MCB-U,D7.RS,7/8/2013 0:00:00,744720,4307185,0
2712,119726,SCB,D12.RS,9/19/2002 0:00:00,810195,4129640,0
2713,119727,BWC-S,F41A.RS,8/21/2014 0:00:00,742420,4306585,0
2714,119741,SCB,D9.RS,9/29/1998 0:00:00,807545,4167740,0
2715,119742,SCB,D9.RS,6/28/2013 0:00:00,817345,4140489,1
2716,119750,MCB-U,D2.RS,8/11/2016 0:00:00,779500,4495200,0
2717,119787,MCB-W,M227.3W,9/9/1999 0:00:00,713145,4304994,0
2718,119868,SCB,D10.RS,8/10/2001 0:00:00,816595,4137390,0
2719,119889,MCB-U,D23.RS,10/24/2000 0:00:00,766200,4490150,1
2720,119928,BWC-S,D26.RS,6/26/2008 0:00:00,747100,4460200,0
2721,120019,MCB-U,D8.RS,10/30/2002 0:00:00,711900,4425950,1
2722,120027,BWC-S,D2.RS,8/31/1995 0:00:00,729800,4444100,0
2723,120036,MCB-U,D5.RS,10/16/2009 0:00:00,723370,4316035,1
2724,120050,BWC-S,D19.RS,6/18/2012 0:00:00,742370,4307185,0
2725,120051,SCB,D13.RS,9/29/2010 0:00:00,717320,4310435,1
2726,120076,MCB-U,A12A.RS,6/15/1995 0:00:00,757250,4477500,0
2727,120084,MCB-U,D7.RS,8/13/2007 0:00:00,745870,4306935,0
2728,120146,SCB,D12.RS,7/12/2012 0:00:00,810845,4129290,1
2729,120162,MCB-U,D30.RS,8/9/2001 0:00:00,713300,4430200,1
2730,120200,SCB,D14.RS,6/19/2000 0:00:00,739800,4449700,1
2731,120218,BWC-S,D16.RS,9/19/2000 0:00:00,751850,4473350,0
2732,120219,IMP-S,D23.RS,6/30/2015 0:00:00,745420,4305635,0
2733,120268,IMP-S,D21.RS,8/7/1995 0:00:00,744820,4306335,0
2734,120361,MCB-U,D6.RS,10/25/2004 0:00:00,701370,4318135,0
2735,120437,SCB,D15.RS,10/16/2008 0:00:00,742950,4452850,0
2736,120506,BWC-S,D19.RS,10/14/2003 0:00:00,733220,4311135,0
2737,120507,IMP-S,D21.RS,10/17/2008 0:00:00,744420,4306435,0
2738,120583,MCB-U,D8.RS,9/11/2017 0:00:00,706870,4305585,0
2739,120627,SCB,D6.RS,8/20/2010 0:00:00,807345,4166890,1
2740,120633,MCB-U,D1.RS,9/28/2007 0:00:00,782750,4498150,0
2741,120674,SCB,D11.RS,7/6/2015 0:00:00,716670,4308885,1
2742,120695,SCB,D34.RS,9/29/2003 0:00:00,741400,4452350,1
2743,120738,MCB-U,A27A.RS,6/26/2009 0:00:00,743220,4307985,0
2744,120775,MCB-U,D32.RS,9/24/2008 0:00:00,753250,4474150,1
2745,120782,BWC-S,D31.RS,8/8/1996 0:00:00,731100,4446350,0
2746,120800,IMP-S,H15A.RS,10/25/2010 0:00:00,744120,4306035,0
2747,120857,IMP-S,D21.RS,9/23/2011 0:00:00,744320,4306435,1
2748,120896,BWC-S,D17.RS,8/13/2001 0:00:00,736870,4309885,0
2749,120897,MCB-U,D28.RS,9/19/2003 0:00:00,758700,4479050,0
2750,120940,SCB,D24.RS,9/6/1996 0:00:00,743600,4456050,1
2751,121003,IMP-S,D23.RS,10/25/2005 0:00:00,746620,4305335,1
2752,121071,BWC-S,F84A.RS,10/23/2002 0:00:00,739350,4448850,1
2753,121160,MCB-U,D8.RS,6/24/2016 0:00:00,732400,4448200,1
2754,121243,BWC-S,F177A.RS,6/17/1998 0:00:00,759400,4476400,0
2755,121280,MCB-U,D2.RS,9/13/2006 0:00:00,813695,4150390,0
2756,121417,MCB-U,D1.RS,8/12/2008 0:00:00,780850,4494300,0
2757,121760,SCB,D6.RS,6/15/2003 0:00:00,817145,4118440,0
2758,121761,BWC-S,D15.RS,8/12/1994 0:00:00,761600,4479550,0
2759,121762,BWC-S,D5.RS,10/7/1996 0:00:00,783900,4499950,NA
2760,121763,IMP-S,D22.RS,6/18/2010 0:00:00,745770,4305585,1
2761,121840,MCB-U,M070.2A,8/25/1999 0:00:00,809550,4155709,1
2762,121858,IMP-S,D7.RS,9/6/2000 0:00:00,743820,4306285,0
2763,121859,TWZ,I80.0,10/30/1998 0:00:00,710889,4423794,1
2764,121942,BWC-S,D21.RS,8/13/2004 0:00:00,739700,4448500,0
2765,121943,BWC-S,D25.RS,6/16/2016 0:00:00,782100,4493900,0
2766,121944,MCB-U,D2.RS,9/24/2013 0:00:00,809895,4156790,0
2767,122036,SCB,D11.RS,8/17/1998 0:00:00,717570,4310685,0
2768,122100,SCB,D10.RS,8/17/2010 0:00:00,743700,4456100,0
2769,122125,MCB-U,D5.RS,8/8/2017 0:00:00,744420,4307335,0
2770,122158,BWC-S,D18.RS,8/2/2010 0:00:00,742420,4307135,1
2771,122175,SCB,D26.RS,6/27/1996 0:00:00,738350,4448600,1
2772,122190,BWC-S,F177A.RS,6/23/2003 0:00:00,722500,4438900,1
2773,122286,SCB,D18.RS,6/23/2011 0:00:00,743600,4456050,1
2774,122292,BWC-S,D16.RS,8/15/2000 0:00:00,730050,4446000,0
2775,122293,SCB,D14.RS,7/14/2011 0:00:00,767800,4491150,0
2776,122294,BWC-S,D18.RS,7/27/1995 0:00:00,729620,4313185,1
2777,122316,MCB-U,D18.RS,10/29/1996 0:00:00,718600,4432600,1
2778,122319,BWC-S,D36.RS,9/14/1999 0:00:00,721300,4438250,1
2779,122328,MCB-U,D6.RS,8/3/1995 0:00:00,778500,4494600,0
2780,122336,SCB,D28.RS,8/4/1995 0:00:00,738250,4448550,0
2781,122383,SCB,D16.RS,8/19/2010 0:00:00,740600,4449900,0
2782,122424,MCB-W,M227.3W,7/9/2009 0:00:00,713145,4304994,0
2783,122455,TRI,BM00.7S,8/28/2009 0:00:00,808309,4164557,1
2784,122468,MCB-W,M227.5W,10/21/1994 0:00:00,712905,4304950,0
2785,122480,SCB,D30.RS,8/25/1999 0:00:00,740850,4450050,0
2786,122488,SCB,D27.RS,6/28/1995 0:00:00,741850,4452650,1
2787,122510,SCB,D19.RS,9/23/1999 0:00:00,767600,4491050,1
2788,122546,BWC-S,F36A.RS,10/4/1999 0:00:00,741820,4307235,1
2789,122584,MCB-U,D4.RS,9/21/1993 0:00:00,739170,4310035,1
2790,122611,SCB,D11.RS,10/3/2005 0:00:00,816245,4137140,1
2791,122642,MCB-W,M060.0W,8/19/1999 0:00:00,816414,4142059,0
2792,122746,MCB-W,M044.5W,7/27/2001 0:00:00,813529,4126021,0
2793,122838,BWC-S,D36.RS,9/25/2013 0:00:00,719900,4437099,0
2794,122839,MCB-U,D1.RS,9/9/2009 0:00:00,721970,4316135,0
2795,122896,MCB-U,D2.RS,8/13/2007 0:00:00,769000,4492000,0
2796,122922,BWC-S,D35.RS,10/23/2000 0:00:00,729400,4444050,0
2797,122936,MCB-U,D5.RS,10/17/1994 0:00:00,740470,4309635,1
2798,122947,MCB-U,D6.RS,8/3/2016 0:00:00,710420,4305035,1
2799,123004,BWC-S,D20.RS,8/28/2009 0:00:00,741820,4308135,0
2800,123005,IMP-S,D21.RS,9/2/2014 0:00:00,744220,4306435,0
2801,123043,MCB-U,D2.RS,9/9/2009 0:00:00,719370,4313535,1
2802,123128,SCB,D16.RS,8/4/2017 0:00:00,819595,4115790,0
2803,123144,MCB-U,D7.RS,7/7/1999 0:00:00,707720,4304685,1
2804,123210,BWC-S,D29.RS,8/29/2016 0:00:00,730450,4446100,0
2805,123211,SCB,I113.0Ta,8/10/2010 0:00:00,743494,4454903,1
2806,123241,BWC-S,D24.RS,7/5/2001 0:00:00,724200,4441700,0
2807,123242,IMP-S,D24.RS,8/13/2008 0:00:00,744520,4305935,0
2808,123280,SCB,C41A.RS,8/29/2013 0:00:00,707120,4306485,1
2809,123286,MCB-U,M070.2A,6/18/2004 0:00:00,809550,4155709,1
2810,123292,BWC-S,D31.RS,10/7/2016 0:00:00,726850,4445400,0
2811,123325,BWC-S,F308A.RS,10/26/2000 0:00:00,759750,4481900,1
2812,123383,BWC-S,D27.RS,8/19/2009 0:00:00,746550,4458950,1
2813,123444,BWC-S,F172A.RS,8/12/2009 0:00:00,722100,4438150,1
2814,123462,SCB,D10.RS,10/1/2012 0:00:00,732920,4312485,0
2815,123508,BWC-S,D14.RS,8/6/1993 0:00:00,737800,4446250,1
2816,123521,MCB-U,D2.RS,8/4/1999 0:00:00,734120,4311785,0
2817,123615,MCB-U,D1.RS,7/7/2014 0:00:00,809345,4158190,0
2818,123617,SCB,D10.RS,8/28/2007 0:00:00,719970,4313485,1
2819,123643,MCB-W,M219.8E,8/31/2016 0:00:00,720101,4314977,0
2820,123717,SCB,D9.RS,8/11/2008 0:00:00,735120,4312335,1
2821,123825,SCB,D14.RS,10/4/2016 0:00:00,714520,4304485,0
2822,123857,SCB,D14.RS,7/9/2014 0:00:00,816695,4118590,0
2823,123877,MCB-U,A2A.RS,8/13/2013 0:00:00,783650,4501000,0
2824,123878,BWC-S,D16.RS,10/25/2010 0:00:00,735970,4312285,0
2825,123879,MCB-W,M048.0W,10/30/1995 0:00:00,811128,4128081,1
2826,124037,BWC-S,F239A.RS,10/11/2005 0:00:00,712700,4428300,1
