RowID,stratum,lcode,sdate,utm_e,utm_n,snag
301882,MCB-U,D6.RS,10/3/2000,575995,4915645,1
301972,MCB-W,M552.3B,10/13/2009,717270,4676154,0
302018,MCB-W,M694.6O,7/31/2014,641636,4848073,0
302048,BWC-S,D20.RS,10/23/1996,638570,4858000,1
302108,BWC-S,F27A.RS,8/4/2006,725525,4673385,1
302175,BWC-S,D18.RS,9/27/2001,583745,4911945,1
302205,BWC-S,F10A.RS,10/8/1999,717525,4677185,1
302343,IMP-S,D13.RS,8/5/2004,733525,4647785,1
302351,SCB,D16.RS,6/20/2012,585145,4908995,1
302368,SCB,D15.RS,7/11/2013,582695,4911645,1
302395,SCB,D13.RS,9/30/1997,536045,4937195,1
302451,BWC-S,D15.RS,9/18/2015,643320,4842400,0
302452,MCB-W,M547.7P,7/17/2014,724830,4673368,0
302464,BWC-S,D16.RS,6/22/2011,642870,4841700,0
302487,BWC-S,D19.RS,7/11/2013,576945,4915295,1
302519,SCB,D9.RS,10/21/2008,580045,4913095,0
302520,SCB,C32A.RS,8/6/2013,736275,4653585,1
302600,MCB-U,B16A.RS,7/18/2002,716975,4676385,1
302609,BWC-S,F77A.RS,7/22/1998,580045,4915295,0
302666,BWC-S,F27A.RS,10/7/2005,733525,4662585,1
302683,SCB,D11.RS,9/6/2006,538645,4934995,0
302714,MCB-W,M693.7N,11/15/1989,640923,4845779,0
302719,SCB,D16.RS,10/3/2011,585545,4908345,1
302750,MCB-U,D4.RS,8/11/1994,574345,4916745,1
302787,BWC-S,D19.RS,9/13/2017,577895,4916845,0
302822,MCB-W,M757.1W,10/29/2002,581400,4912900,0
302825,SCB,D8.RS,6/18/2002,639070,4854350,1
302866,BWC-S,F24A.RS,8/30/2004,733575,4662335,1
302953,SCB,D9.RS,10/15/2013,640820,4844199,1
303017,MCB-U,D6.RS,8/2/2013,581795,4912745,1
303058,SCB,D12.RS,8/18/2014,639370,4836550,0
303116,SCB,D7.RS,6/28/2010,641920,4840700,0
303150,BWC-S,D12.RS,9/12/2008,729975,4669835,0
303151,BWC-S,D12.RS,8/22/2002,641220,4843850,0
303220,SCB,D15.RS,7/28/1998,539445,4936345,0
303279,MCB-U,D3.RS,8/19/1993,640820,4849050,1
303432,BWC-S,D14.RS,10/19/2017,640820,4849100,1
303477,BWC-S,D13.RS,10/20/2010,642920,4846050,0
303535,BWC-S,M692.7R,10/22/1999,642904,4844961,1
303592,MCB-U,D12.RS,6/15/1995,640520,4835700,0
303603,BWC-O,M788.4H,10/1/1991,540524,4935605,NA
303604,SCB,D13.RS,8/2/2013,579745,4913245,0
303605,IMP-S,D15.RS,8/6/2013,735275,4651084,1
303648,BWC-S,D19.RS,8/21/2013,641420,4841949,0
303707,SCB,D10.RS,6/21/2011,643820,4844900,0
303754,SCB,C72A.RS,10/15/1998,542045,4934895,0
303756,BWC-S,D18.RS,7/3/1996,577995,4916695,0
303785,SCB,D3.RS,10/30/2002,639970,4842400,1
303917,BWC-S,F39A.RS,7/20/2015,734575,4668085,1
303927,BWC-S,F75A.RS,6/20/1997,737775,4656035,0
303975,TWZ,M556.0E,10/31/1990,713388,4680920,NA
304062,MCB-U,D3.RS,8/11/1994,574395,4917095,1
304078,BWC-S,D10.RS,9/26/2002,641470,4849450,1
304199,SCB,D9.RS,10/26/2009,578795,4913745,1
304223,BWC-S,D13.RS,9/27/2012,737225,4657485,1
304228,SCB,D10.RS,10/15/2014,579645,4915745,0
304229,MCB-U,D3.RS,9/28/2006,639620,4837200,1
304334,BWC-S,D8.RS,6/29/2004,735425,4656435,0
304354,SCB,D12.RS,10/10/2000,584795,4910395,1
304386,SCB,D6.RS,10/2/2017,736525,4657335,1
304432,IMP-S,D16.RS,9/30/2016,735675,4650285,0
304433,BWC-S,D10.RS,7/16/1996,736925,4656535,1
304464,IMP-S,D24.RS,9/21/2015,639220,4834200,1
304552,BWC-S,D15.RS,7/16/1998,640920,4842900,1
304599,SCB,D9.RS,9/25/2014,541695,4935845,1
304656,BWC-S,D19.RS,8/22/2002,640320,4840100,0
304712,IMP-S,D16.RS,8/7/2012,735525,4650335,0
304715,BWC-S,D16.RS,10/10/2005,639170,4843750,0
304717,BWC-S,D14.RS,7/2/2001,643120,4846000,0
304753,MCB-U,D5.RS,10/25/1993,576745,4915345,1
304776,BWC-S,D14.RS,8/18/1998,732925,4662885,1
304879,BWC-S,F51A.RS,7/17/2002,639370,4842350,0
304880,MCB-U,D3.RS,10/20/1999,545245,4934045,1
304916,MCB-W,M554.5C,8/2/2004,714457,4679076,0
304943,MCB-W,M701.4C,8/16/2005,637109,4856480,0
304994,BWC-S,M701.8C,10/12/1990,636936,4857532,1
305007,SCB,D14.RS,8/15/2011,582395,4911845,1
305037,SCB,D14.RS,7/22/1999,537345,4936695,1
305047,MCB-U,D20.RS,9/12/2007,639820,4839250,1
305104,MCB-U,D1.RS,7/9/2002,535195,4937345,1
305151,BWC-S,D20.RS,10/19/1993,582445,4913845,1
305202,MCB-U,D1.RS,10/12/2007,577495,4914945,1
305236,BWC-S,D19.RS,9/22/1994,577945,4916395,0
305244,MCB-U,D3.RS,9/3/2013,641120,4847499,1
305289,MCB-W,M753.9W,10/9/2013,585101,4909756,1
305306,MCB-U,D2.RS,6/26/2001,735425,4656985,1
305341,BWC-S,D12.RS,7/11/2013,733225,4663185,0
305342,BWC-S,F56A.RS,6/19/2015,733025,4661885,1
305361,IMP-S,D18.RS,8/2/1999,736925,4642435,1
305385,BWC-S,D14.RS,8/31/2012,735225,4652335,1
305620,IMP-S,H7A.RS,8/7/2012,735125,4650585,1
305659,IMP-S,D23.RS,8/5/2008,641570,4827700,1
305724,SCB,D5.RS,9/3/1997,734925,4657085,1
305882,BWC-S,D10.RS,7/20/2009,723825,4673735,1
305919,BWC-S,F9A.RS,10/11/2000,540095,4934295,1
305975,BWC-S,F72A.RS,9/13/2016,583895,4912195,0
306042,MCB-W,M692.7E,7/7/2017,640750,4844970,0
306070,MCB-W,M548.2O,8/14/2007,723289,4674187,0
306109,BWC-S,F38A.RS,10/25/2016,730375,4668685,1
306149,SCB,D9.RS,9/4/2012,535595,4937595,1
306210,MCB-W,M547.0H,10/23/2013,724884,4673173,0
306232,BWC-S,D14.RS,8/28/2012,639320,4849600,0
306265,MCB-U,D20.RS,10/3/2008,575045,4916795,1
306284,IMP-S,D16.RS,8/5/2004,736325,4642585,1
306388,BWC-S,D9.RS,9/8/2017,718925,4676886,1
306469,MCB-U,D4.RS,8/16/2005,579045,4914145,1
306520,MCB-W,M691.6E,8/9/2001,640703,4843283,0
306529,BWC-S,D18.RS,10/30/2008,583595,4909795,1
306554,MCB-U,D1.RS,7/1/2010,574295,4917095,1
306590,BWC-S,D9.RS,8/10/2015,725775,4670485,0
306591,IMP-S,D16.RS,7/5/2000,641070,4836100,1
306605,BWC-S,F9A.RS,8/8/2008,719825,4676385,0
306653,SCB,D4.RS,8/16/2005,639320,4854850,0
306737,MCB-U,D4.RS,10/17/2006,641070,4836050,1
306760,MCB-U,D1.RS,10/30/2002,639770,4840150,0
306782,SCB,D10.RS,6/25/1993,639220,4834350,1
306809,BWC-S,D19.RS,6/18/2015,643420,4842250,0
306810,SCB,D16.RS,10/23/2012,584795,4910145,1
306811,BWC-S,F28A.RS,7/16/1999,642170,4847000,1
306844,MCB-U,D5.RS,8/4/1997,639670,4840900,1
306884,MCB-U,D4.RS,9/3/2004,578345,4914545,0
306914,IMP-O,M525.5,10/6/1992,735022,4645704,0
306917,BWC-S,D15.RS,6/18/1993,580595,4912095,0
306918,BWC-S,F32A.RS,10/28/2013,729725,4669035,1
306967,MCB-U,D5.RS,6/30/1994,582745,4912045,0
306980,SCB,D6.RS,8/6/2013,736275,4653034,0
306981,MCB-W,M690.6E,9/20/2012,640268,4841800,0
307040,MCB-W,M548.4N,9/24/2008,723034,4674369,0
307107,BWC-S,D8.RS,9/24/1998,717025,4677785,1
307133,IMP-S,D17.RS,6/17/2011,736875,4642385,1
307160,MCB-W,M543.8R,9/17/2010,729553,4671044,0
307178,BWC-S,D13.RS,8/11/1994,638820,4856500,1
307274,BWC-O,M754.4,8/14/1992,583920,4908969,0
307280,MCB-U,D3.RS,7/10/2017,571295,4918095,NA
307282,SCB,D5.RS,6/16/2014,638820,4853050,1
307290,BWC-S,F40A.RS,8/6/2013,641970,4842449,0
307312,BWC-S,D22.RS,10/15/2014,582745,4913595,1
307351,IMP-S,H20A.RS,9/27/2011,640820,4835550,1
307422,BWC-S,D16.RS,10/28/2009,639370,4843850,0
307440,MCB-W,M695.1M,6/18/2002,640868,4848504,0
307462,SCB,C53A.RS,8/22/2005,582695,4913945,1
307506,MCB-U,D2.RS,8/23/2006,639770,4841250,0
307593,BWC-S,D11.RS,10/30/2006,641720,4842150,0
307616,BWC-S,D17.RS,10/17/2007,579295,4916795,1
307666,BWC-S,D16.RS,9/20/1996,573945,4916545,1
307709,BWC-S,F18A.RS,10/21/2004,541145,4935645,1
307730,MCB-U,D22.RS,8/15/2005,584095,4909645,1
307746,MCB-U,D4.RS,10/27/2016,731375,4668135,1
307756,SCB,D10.RS,8/17/2011,574545,4916545,1
307769,SCB,D13.RS,10/20/1999,537645,4936845,1
307829,SCB,D11.RS,8/22/2000,574895,4916645,1
307875,MCB-U,D24.RS,7/16/2010,640570,4844750,0
307935,BWC-S,F1A.RS,9/15/2000,715925,4679285,1
308020,MCB-U,D4.RS,10/30/1995,734925,4659035,1
308134,IMP-S,D16.RS,9/16/2014,735625,4650185,0
308135,SCB,D7.RS,10/20/2006,641720,4845500,1
308177,MCB-U,D17.RS,7/2/2007,715875,4677235,0
308215,SCB,D15.RS,10/14/2005,582845,4911595,1
308225,MCB-U,D3.RS,8/11/2015,578945,4914495,1
308269,MCB-W,M696.8I,11/21/1989,639499,4850832,0
308367,BWC-S,D13.RS,7/18/2012,735475,4654635,1
308376,BWC-S,F14A.RS,9/19/2008,638870,4857450,1
308488,MCB-W,M548.2O,7/20/2010,723289,4674187,0
308510,BWC-S,M536.8,8/25/1992,733450,4663472,1
308549,SCB,D10.RS,7/13/2009,582345,4914795,1
308562,BWC-S,D24.RS,10/5/2004,641370,4849600,1
308672,MCB-U,D2.RS,7/6/2004,638020,4854950,1
308711,IMP-S,D24.RS,8/5/1997,641170,4835000,0
308794,IMP-S,D17.RS,8/12/1994,735325,4648435,0
308808,BWC-S,D16.RS,8/19/2015,642870,4846150,0
308829,SCB,D3.RS,8/16/2005,637470,4855300,1
308868,BWC-S,D10.RS,6/26/2001,735425,4654485,1
308880,IMP-S,D19.RS,9/17/2009,641170,4834500,0
308889,SCB,D10.RS,10/30/2007,642620,4844650,0
308950,MCB-U,D2.RS,10/20/1999,540245,4934795,1
308991,SCB,D11.RS,9/25/1997,639370,4850250,1
308995,IMP-S,M679.3V,7/20/1990,642535,4826391,1
308997,BWC-S,D24.RS,8/19/2014,584395,4908145,1
309030,MCB-U,D5.RS,8/17/2009,577445,4914945,1
309088,SCB,D5.RS,8/9/2010,714825,4678335,0
309152,MCB-U,D6.RS,9/26/2014,580295,4913195,1
309176,SCB,D8.RS,9/8/2009,539445,4936295,1
309249,SCB,D8.RS,8/9/2010,640920,4842050,0
309335,BWC-S,D18.RS,10/24/1994,643820,4843250,1
309450,BWC-S,D11.RS,10/13/1994,738375,4656935,0
309451,MCB-W,M695.1M,9/11/1995,640868,4848504,0
309498,MCB-W,M796.7M,9/1/2015,531612,4939621,0
309611,MCB-U,D2.RS,8/7/2012,639470,4850800,1
309702,MCB-U,D3.RS,9/4/2012,541495,4934945,1
309737,MCB-U,D2.RS,10/24/2014,575345,4916595,1
309794,BWC-O,M754.4U,9/24/1992,583920,4908969,0
309802,BWC-S,F12A.RS,7/7/2015,642070,4847650,1
309842,IMP-S,H13A.RS,9/17/2004,738175,4650785,1
309984,SCB,D8.RS,8/21/2008,582795,4912795,1
310114,BWC-S,D8.RS,8/5/1999,728825,4669735,1
310179,BWC-S,D18.RS,10/28/1993,640004,4838389,1
310199,MCB-U,D2.RS,9/23/2008,736375,4654185,1
310329,BWC-S,M551.6N,7/25/1990,718446,4677202,NA
310334,SCB,D7.RS,6/20/2013,638920,4854500,1
310372,BWC-S,D6.RS,10/25/2004,713625,4680735,1
310449,MCB-W,M693.3M,7/17/2013,640880,4845889,0
310451,MCB-U,D2.RS,8/27/1993,716375,4677285,1
310465,MCB-U,D1.RS,9/2/2015,636070,4857700,0
310554,BWC-S,D6.RS,7/6/1999,733775,4663835,1
310602,MCB-U,D4.RS,8/29/2002,581945,4913095,1
310613,BWC-S,D18.RS,8/19/1997,583845,4912345,0
310672,BWC-S,D24.RS,7/17/1998,583395,4909895,1
310704,SCB,D4.RS,10/1/1999,714725,4678335,1
310781,SCB,D6.RS,7/5/2000,639320,4834850,1
310793,BWC-S,D11.RS,7/6/2004,637670,4857500,1
310835,SCB,D6.RS,8/17/2017,639420,4855550,1
310885,SCB,D6.RS,8/4/2011,735075,4655485,1
310922,BWC-S,D7.RS,10/6/2006,735925,4657635,0
310923,MCB-W,M759.6E,10/17/1995,577990,4914640,0
310929,BWC-S,F106A.RS,10/4/1993,736375,4653285,1
310937,MCB-W,M534.4F,9/8/1994,734714,4659653,0
310941,SCB,C31A.RS,10/15/2014,578595,4915145,1
310973,SCB,D8.RS,8/30/2001,536745,4936795,1
311012,BWC-S,D17.RS,8/25/2010,582545,4913245,0
311082,BWC-S,D11.RS,10/7/1998,735375,4660535,1
311100,BWC-S,F7A.RS,8/24/2006,718625,4677135,1
311119,IMP-S,D14.RS,9/22/2008,736825,4650985,0
311120,MCB-U,D2.RS,9/8/2009,726175,4672235,1
311149,BWC-S,D15.RS,10/10/2005,641970,4842000,1
311188,SCB,D8.RS,10/25/2006,539795,4935995,1
311265,BWC-S,D15.RS,7/7/1997,639020,4856700,1
311339,SCB,D12.RS,6/30/2017,639870,4840150,1
311410,MCB-W,M796.8M,6/24/2009,531608,4939614,1
311423,BWC-S,D14.RS,9/13/2004,643420,4841450,1
311507,MCB-W,M762.4W,8/11/1994,574300,4916800,0
311545,IMP-S,D15.RS,7/27/1995,736725,4650735,1
311569,BWC-S,M701.8H,7/30/1990,638944,4857032,1
311584,BWC-S,M701.8,10/19/1992,636936,4857532,1
311648,SCB,D5.RS,8/17/2017,638770,4856300,0
311792,MCB-U,D20.RS,8/24/2001,532495,4938945,1
311852,BWC-S,F7A.RS,8/29/2008,641370,4843150,0
311933,SCB,D6.RS,10/25/2011,641220,4845900,1
311990,BWC-S,M692.7R,9/3/1998,642904,4844961,1
312099,MCB-U,D1.RS,9/13/2011,734925,4663535,1
312136,MCB-U,D23.RS,7/18/2000,585645,4909495,1
312189,BWC-S,F97A.RS,8/18/1997,584745,4908845,1
312243,MCB-W,M796.7,7/20/1992,531439,4939687,0
312246,BWC-S,D20.RS,7/21/2016,538945,4934645,1
312253,MCB-U,D1.RS,10/20/2010,641720,4848100,1
312404,BWC-S,F44A.RS,10/18/1999,582345,4913595,1
312436,MCB-W,M755.8E,7/7/1999,583300,4911850,0
312446,IMP-S,H44A.RS,10/30/2007,642920,4834100,1
312532,BWC-S,D20.RS,10/3/2017,640270,4840700,0
312549,MCB-W,M556.1D,9/25/2001,713448,4680913,0
312560,MCB-U,D17.RS,7/9/2002,544945,4934295,1
312586,IMP-S,D18.RS,8/22/2005,736375,4642735,0
312714,SCB,D11.RS,7/3/2013,639920,4840999,0
312724,BWC-S,F38A.RS,8/6/2013,641620,4842699,0
312798,SCB,C32A.RS,7/25/2011,582795,4913795,1
312809,BWC-S,F28A.RS,10/26/2012,725675,4673335,1
312840,MCB-U,D22.RS,10/30/2008,584545,4909345,1
312860,MCB-W,M531.7M,6/19/1997,736512,4655621,0
312863,BWC-S,D20.RS,10/8/2013,577695,4915945,1
312924,MCB-W,M687.8C,7/31/2014,639321,4837644,0
312982,BWC-S,D15.RS,10/9/2014,642470,4848300,1
313015,BWC-S,F6A.RS,9/9/2011,718125,4677085,1
313136,BWC-S,D10.RS,6/29/2004,735075,4660285,1
313162,BWC-S,D5.RS,10/25/2004,714375,4681335,1
313231,BWC-S,D13.RS,8/1/2016,640620,4847750,1
313271,UXO,D10.RS,8/21/2000,717325,4677785,0
313303,MCB-U,D3.RS,10/17/1995,577945,4914445,0
313344,MCB-U,D1.RS,8/24/1999,638820,4853850,0
313414,MCB-U,D4.RS,10/17/2005,576945,4915245,1
313470,MCB-U,D1.RS,7/16/1998,736225,4656235,1
313509,MCB-U,D3.RS,10/20/2005,736625,4652635,0
313510,MCB-U,D16.RS,10/12/2004,734275,4659035,1
313543,MCB-U,D3.RS,7/18/1994,574495,4917145,1
313567,BWC-S,M788.9,8/13/1992,539700,4935467,0
313596,BWC-S,D16.RS,8/2/2017,641970,4848800,0
313597,BWC-S,D14.RS,8/21/2013,737175,4655835,0
313638,MCB-U,D2.RS,8/12/1998,639270,4853500,1
313660,IMP-S,D24.RS,8/17/1995,642870,4834400,1
313707,MCB-U,D4.RS,10/25/2016,575495,4916395,1
313727,BWC-S,D17.RS,8/2/2017,639420,4848700,0
313798,SCB,D5.RS,9/7/2007,641720,4849450,0
313820,SCB,D4.RS,8/9/2002,639020,4856400,1
313895,SCB,D7.RS,9/8/2004,541195,4936145,1
313932,IMP-S,D16.RS,10/12/1993,734925,4650485,0
313933,MCB-U,D4.RS,7/10/1996,734175,4662285,1
313959,SCB,D8.RS,8/2/1996,538245,4936095,1
313976,BWC-S,D13.RS,8/31/2015,637620,4857450,0
313977,MCB-U,D2.RS,10/8/2015,641570,4848400,1
314057,MCB-U,D3.RS,7/11/2013,734575,4665535,1
314092,BWC-S,D17.RS,9/25/2014,542795,4936095,0
314121,BWC-S,F5A.RS,10/8/1999,716275,4680235,1
314140,MCB-U,D3.RS,8/30/2007,576045,4916045,1
314204,SCB,D5.RS,8/14/1995,640970,4843400,1
314269,BWC-S,D14.RS,6/26/2014,738275,4658985,0
314270,BWC-S,F84A.RS,9/9/2008,580945,4912245,0
314412,MCB-U,D4.RS,8/26/2015,736475,4653335,1
314482,MCB-U,D1.RS,8/24/2016,638970,4854100,1
314575,MCB-W,M696.8I,10/25/1999,639460,4850728,0
314579,BWC-S,D23.RS,9/3/1996,580345,4912895,NA
314596,MCB-U,D3.RS,7/17/1997,639920,4852750,1
314654,MCB-U,D3.RS,10/8/2004,581145,4913245,1
314677,MCB-U,M686.4J,8/20/1990,640488,4836170,NA
314692,MCB-U,D8.RS,6/16/2017,585595,4909645,1
314724,SCB,D13.RS,9/11/2017,582295,4914195,NA
314725,SCB,D5.RS,10/29/2013,638870,4855950,0
314726,BWC-S,D23.RS,7/7/1999,583745,4909645,0
314733,MCB-U,D6.RS,9/10/1998,639770,4838850,1
314760,BWC-S,D13.RS,10/9/1998,733125,4669485,1
314836,MCB-U,D2.RS,10/20/2005,736675,4652885,1
314898,MCB-U,D2.RS,10/9/2014,720475,4675086,1
314923,MCB-W,M456.2A,8/27/2001,725690,4672349,0
314944,SCB,D24.RS,8/12/2009,639720,4853850,1
315009,MCB-W,M796.7M,9/8/2009,531612,4939621,1
315054,MCB-U,D1.RS,8/2/2001,636670,4856700,0
315106,MCB-U,D1.RS,9/23/2009,636720,4856650,0
315160,SCB,D16.RS,8/20/1997,585695,4908195,0
315216,BWC-S,F30A.RS,10/5/2011,578545,4916345,1
315277,BWC-S,D17.RS,9/9/2008,581945,4909845,0
315278,MCB-W,M554.1C,9/25/1997,715180,4678376,0
315366,BWC-S,D9.RS,7/10/1996,733875,4664585,1
315373,SCB,D6.RS,6/22/2004,640870,4840900,1
315398,MCB-U,D23.RS,9/10/2004,637920,4855100,0
315560,BWC-S,D13.RS,10/24/2012,637670,4855900,1
315630,MCB-W,M699.6E,8/13/2010,638393,4854100,1
315662,MCB-W,M759.6E,10/1/1997,577990,4914640,0
315682,SCB,D10.RS,10/29/1997,637820,4856150,1
315908,MCB-U,D22.RS,8/22/2007,636920,4857150,1
315985,SCB,D7.RS,7/1/1993,640020,4853300,1
316200,SCB,D5.RS,8/23/2010,641670,4844000,0
316210,MCB-W,M699.6E,7/11/1996,638393,4854100,0
316287,IMP-S,D15.RS,9/27/2004,736925,4642635,1
316304,MCB-W,M760.5E,7/20/1998,576750,4915300,1
316313,MCB-W,M534.8G,8/7/1998,734736,4660260,0
316362,MCB-W,M693.1M,10/20/2006,640830,4845630,0
316441,BWC-S,F90A.RS,8/16/1993,640347,4835674,1
316536,BWC-S,D21.RS,7/19/2017,576545,4914795,NA
316537,BWC-S,F47A.RS,7/11/2013,734825,4667585,1
316560,BWC-S,F24A.RS,10/24/1999,642420,4848200,1
316652,IMP-S,D16.RS,8/2/1999,734575,4648235,1
316702,BWC-S,F13A.RS,8/2/1996,730925,4667985,1
316742,SCB,D10.RS,9/4/1996,582845,4911195,1
316794,IMP-S,D20.RS,8/21/2006,642220,4827100,1
316825,MCB-W,M695.1M,7/17/1997,640868,4848504,0
316859,BWC-S,D18.RS,8/22/2002,642020,4842700,0
316949,IMP-S,D18.RS,8/12/1994,736925,4642635,0
316954,BWC-S,F72A.RS,7/19/2012,737325,4657585,1
316969,MCB-W,M702.3C,8/9/2012,636380,4858075,0
316998,IMP-S,D14.RS,9/30/2010,736275,4652685,1
317061,BWC-S,D20.RS,8/19/1998,582345,4913145,0
317110,MCB-W,M697.0J,10/26/1998,639636,4851110,0
317119,MCB-W,M694.9M,10/19/2006,641034,4848151,0
317184,MCB-U,D1.RS,7/3/2008,714625,4678885,1
317219,IMP-S,D17.RS,8/22/1995,734475,4648585,0
317271,MCB-W,M796.8M,9/19/1996,531445,4939670,0
317284,SCB,C9A.RS,9/27/2012,536545,4936845,1
317288,SCB,D5.RS,7/8/1999,734125,4658635,1
317342,SCB,D8.RS,8/16/2007,582995,4912495,1
317366,BWC-S,F6A.RS,10/9/2003,643870,4844650,0
317440,MCB-W,M796.8M,9/27/2012,531608,4939614,0
317451,SCB,D4.RS,10/22/2008,734125,4662985,1
317517,BWC-S,F32A.RS,8/21/1998,577895,4915295,0
317544,BWC-S,M690.2A,7/25/1990,639243,4841764,1
317556,BWC-S,M757.7S,9/30/1991,580485,4914796,NA
317583,MCB-W,M532.9E,8/7/1998,735361,4657185,0
317602,BWC-S,D10.RS,9/13/2007,735475,4654635,1
317608,BWC-S,D24.RS,10/23/2012,583395,4910295,1
317634,MCB-W,M544.4V,8/6/2008,728784,4671675,0
317641,MCB-U,D1.RS,8/17/1998,573345,4917245,0
317657,IMP-S,D16.RS,8/22/2005,734825,4650135,1
317754,BWC-S,D18.RS,9/7/2006,733775,4663785,1
317775,MCB-U,D4.RS,7/18/2012,736375,4654385,1
317834,MCB-U,D5.RS,10/12/1995,582395,4912845,0
317858,BWC-S,D11.RS,10/21/2002,726825,4669785,1
317924,BWC-S,F56A.RS,10/21/2003,585295,4910145,1
317937,BWC-S,D21.RS,9/20/2016,580695,4914195,0
317942,MCB-U,D16.RS,9/20/2001,642520,4826000,1
317983,BWC-S,D14.RS,7/1/1996,543145,4935145,1
317994,BWC-O,D17.RS,6/30/1994,582045,4914195,0
318020,BWC-S,D14.RS,10/24/2012,639570,4854350,1
318093,BWC-S,D5.RS,10/20/2008,727725,4672335,0
318094,MCB-U,D1.RS,10/19/2005,735925,4655835,1
318177,SCB,D22.RS,8/29/2002,585295,4908795,1
318208,MCB-W,M530.3L,7/7/1999,736484,4653789,0
318209,BWC-O,D16.RS,6/30/1994,581645,4914495,0
318210,BWC-O,D16.RS,9/22/1994,581795,4914745,0
318217,BWC-S,D23.RS,10/24/2016,585495,4910095,0
318258,BWC-S,F36A.RS,10/18/1999,577945,4915245,1
318402,BWC-O,D16.RS,8/26/1993,581745,4915295,1
318418,BWC-O,D18.RS,6/30/1994,583645,4909145,0
318425,IMP-S,D16.RS,7/10/2013,736425,4642834,1
318426,BWC-S,D13.RS,9/30/2014,637070,4857600,1
318499,BWC-S,D13.RS,9/14/2006,642370,4843950,0
318563,BWC-S,D15.RS,9/26/1995,642720,4844700,1
318623,MCB-U,M694.3M,7/26/1990,641157,4847513,NA
318626,MCB-W,M691.3D,9/11/2007,640278,4842836,1
318637,BWC-S,D16.RS,10/23/1996,638770,4857700,1
318721,BWC-S,F41A.RS,10/29/2008,642670,4841200,1
318757,MCB-W,M702.2A,8/11/2009,636260,4857520,0
318770,BWC-S,D24.RS,10/19/2001,643220,4847200,1
318822,SCB,D14.RS,9/11/2013,583095,4913245,1
318839,BWC-S,F71A.RS,8/22/2005,581645,4915745,0
318858,SCB,D14.RS,10/10/2000,584195,4911195,1
318876,SCB,D9.RS,8/12/2014,641920,4846450,1
318923,SCB,D10.RS,7/27/2001,640720,4840450,0
318924,BWC-S,D13.RS,10/23/2001,732925,4663185,0
318925,BWC-S,F41A.RS,7/14/1999,644320,4841650,1
318966,BWC-S,D22.RS,7/18/2016,579845,4915545,0
318976,MCB-U,D3.RS,8/24/2016,640920,4848350,1
319032,MCB-U,M686.3J,9/17/1991,640891,4835975,NA
319079,SCB,D1.RS,9/11/2007,641170,4844000,0
319080,MCB-U,D3.RS,8/30/2002,573445,4917195,1
319089,BWC-S,D20.RS,6/23/2004,580645,4914195,0
319119,SCB,D8.RS,6/15/2000,642720,4841100,1
319168,IMP-S,D16.RS,10/29/1997,738275,4647485,1
319190,MCB-W,M692.5D,9/11/2017,640305,4853828,1
319358,MCB-W,M796.7M,8/27/2004,531612,4939621,1
319430,MCB-U,D1.RS,8/2/1996,537395,4935495,1
319533,SCB,D12.RS,8/16/2011,579345,4913545,1
319666,MCB-U,D2.RS,10/20/1997,543045,4934095,0
319686,BWC-S,F69A.RS,6/16/2016,737075,4656035,1
319724,MCB-U,D6.RS,10/5/2011,575095,4916945,1
319758,SCB,D9.RS,6/20/2012,643120,4845500,0
319823,MCB-U,D18.RS,7/2/2002,573795,4917095,1
319853,MCB-U,D2.RS,10/15/1998,640370,4849600,1
320077,MCB-U,D2.RS,8/17/1998,574745,4917095,0
320113,IMP-S,M679.3V,8/6/1990,642535,4826391,1
320141,SCB,D10.RS,7/11/2000,543445,4934795,1
320159,MCB-W,M702.2A,7/30/2001,636260,4857520,0
320202,SCB,C13A.RS,9/29/2015,538795,4936045,1
320288,BWC-S,D18.RS,10/12/1998,583445,4912545,0
320374,BWC-S,D21.RS,10/4/1999,639220,4843200,0
320375,BWC-S,D9.RS,6/18/1997,733925,4664285,1
320422,MCB-U,D4.RS,8/20/1993,642520,4826650,1
320434,SCB,D9.RS,7/24/1995,640370,4850900,1
320494,MCB-W,M694.6O,9/1/2006,641636,4848073,0
320656,MCB-W,M796.7M,10/29/1998,531610,4939625,0
320714,BWC-S,D12.RS,10/21/1994,736875,4656285,1
320778,BWC-S,F74A.RS,7/18/2016,580245,4911845,0
320797,SCB,D7.RS,6/19/2017,639270,4851450,1
320821,SCB,D14.RS,7/23/2014,583945,4911545,1
320827,BWC-S,D23.RS,6/21/2012,583445,4912045,1
320884,SCB,D9.RS,9/28/2006,639320,4836700,0
320928,MCB-U,D21.RS,9/12/2007,639370,4838800,0
320983,BWC-O,D18.RS,8/17/1995,584145,4908295,0
320985,MCB-W,M694.9M,7/17/1997,641034,4848151,0
321032,BWC-S,D11.RS,10/11/2002,542645,4934995,1
321055,MCB-W,M536.8W,9/30/2003,734893,4663215,0
321078,MCB-U,D3.RS,10/12/2004,736875,4652435,0
321079,BWC-S,D14.RS,10/22/2015,642020,4845550,0
321115,MCB-U,D1.RS,9/4/2013,713475,4680935,1
321146,MCB-W,M550.7K,10/27/1994,719561,4675223,0
321150,BWC-S,D15.RS,7/16/2013,642670,4847199,1
321194,BWC-S,D22.RS,10/10/2013,577045,4915245,0
321195,MCB-U,D5.RS,9/26/2014,580995,4913245,1
321238,IMP-S,D23.RS,10/20/1999,641270,4835250,0
